,3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,Team,opp_TRB,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,opponent,Game_Id
2204,10.0,33.0,18.0,6.0,39.0,82.0,16.0,18.0,14.0,22.0,104.0,8.0,12.0,47.0,0,1,Minnesota,34.0,6.0,16.0,21.0,4.0,28.0,76.0,22.0,27.0,84.0,10.0,5.0,17.0,12.0,Utah,3/30/2015_Minnesota_Utah
2205,6.0,16.0,21.0,4.0,28.0,76.0,22.0,27.0,10.0,17.0,84.0,5.0,12.0,34.0,1,0,Utah,47.0,10.0,33.0,18.0,6.0,39.0,82.0,16.0,18.0,104.0,14.0,8.0,22.0,12.0,Minnesota,3/30/2015_Minnesota_Utah
2206,10.0,21.0,27.0,10.0,40.0,82.0,23.0,30.0,12.0,26.0,113.0,7.0,17.0,45.0,0,1,Philadelphia,51.0,10.0,30.0,27.0,1.0,39.0,96.0,23.0,38.0,111.0,20.0,11.0,24.0,15.0,LA Lakers,3/30/2015_Philadelphia_LA Lakers
2207,10.0,30.0,27.0,1.0,39.0,96.0,23.0,38.0,20.0,24.0,111.0,11.0,15.0,51.0,1,0,LA Lakers,45.0,10.0,21.0,27.0,10.0,40.0,82.0,23.0,30.0,113.0,12.0,7.0,26.0,17.0,Philadelphia,3/30/2015_Philadelphia_LA Lakers
2208,3.0,16.0,18.0,2.0,38.0,87.0,7.0,10.0,8.0,11.0,86.0,6.0,12.0,38.0,0,0,Portland,47.0,12.0,27.0,26.0,5.0,44.0,86.0,9.0,10.0,109.0,9.0,6.0,10.0,14.0,Phoenix,3/30/2015_Portland_Phoenix
2209,12.0,27.0,26.0,5.0,44.0,86.0,9.0,10.0,9.0,10.0,109.0,6.0,14.0,47.0,1,1,Phoenix,38.0,3.0,16.0,18.0,2.0,38.0,87.0,7.0,10.0,86.0,8.0,6.0,11.0,12.0,Portland,3/30/2015_Portland_Phoenix
2210,8.0,27.0,21.0,3.0,35.0,84.0,18.0,31.0,12.0,22.0,96.0,7.0,13.0,41.0,0,0,Toronto,48.0,8.0,22.0,20.0,7.0,35.0,78.0,21.0,27.0,99.0,12.0,9.0,26.0,15.0,Houston,3/30/2015_Toronto_Houston
2211,8.0,22.0,20.0,7.0,35.0,78.0,21.0,27.0,12.0,26.0,99.0,9.0,15.0,48.0,1,1,Houston,41.0,8.0,27.0,21.0,3.0,35.0,84.0,18.0,31.0,96.0,12.0,7.0,22.0,13.0,Toronto,3/30/2015_Toronto_Houston
2212,12.0,23.0,23.0,6.0,37.0,82.0,20.0,24.0,6.0,22.0,106.0,3.0,10.0,37.0,0,0,Brooklyn,41.0,9.0,18.0,25.0,3.0,40.0,80.0,22.0,28.0,111.0,6.0,5.0,23.0,7.0,Indiana,3/31/2015_Brooklyn_Indiana
2213,9.0,18.0,25.0,3.0,40.0,80.0,22.0,28.0,6.0,23.0,111.0,5.0,7.0,41.0,1,1,Indiana,37.0,12.0,23.0,23.0,6.0,37.0,82.0,20.0,24.0,106.0,6.0,3.0,22.0,10.0,Brooklyn,3/31/2015_Brooklyn_Indiana
2214,8.0,25.0,25.0,0.0,40.0,84.0,7.0,10.0,12.0,14.0,95.0,8.0,17.0,43.0,0,0,Detroit,38.0,11.0,29.0,26.0,6.0,41.0,83.0,12.0,17.0,105.0,9.0,11.0,14.0,11.0,Atlanta,3/31/2015_Detroit_Atlanta
2215,11.0,29.0,26.0,6.0,41.0,83.0,12.0,17.0,9.0,14.0,105.0,11.0,11.0,38.0,1,1,Atlanta,43.0,8.0,25.0,25.0,0.0,40.0,84.0,7.0,10.0,95.0,12.0,8.0,14.0,17.0,Detroit,3/31/2015_Detroit_Atlanta
2216,8.0,21.0,28.0,1.0,38.0,85.0,26.0,34.0,10.0,20.0,110.0,6.0,9.0,43.0,0,1,LA Clippers,41.0,6.0,22.0,19.0,8.0,36.0,82.0,28.0,33.0,106.0,10.0,4.0,24.0,11.0,Golden State,3/31/2015_LA Clippers_Golden State
2217,6.0,22.0,19.0,8.0,36.0,82.0,28.0,33.0,10.0,24.0,106.0,4.0,11.0,41.0,1,0,Golden State,43.0,8.0,21.0,28.0,1.0,38.0,85.0,26.0,34.0,110.0,10.0,6.0,20.0,9.0,LA Clippers,3/31/2015_LA Clippers_Golden State
2218,8.0,18.0,21.0,6.0,37.0,74.0,13.0,17.0,8.0,19.0,95.0,11.0,19.0,38.0,0,1,Miami,33.0,5.0,15.0,11.0,4.0,32.0,79.0,12.0,12.0,81.0,10.0,9.0,21.0,18.0,San Antonio,3/31/2015_Miami_San Antonio
2219,5.0,15.0,11.0,4.0,32.0,79.0,12.0,12.0,10.0,21.0,81.0,9.0,18.0,33.0,1,0,San Antonio,38.0,8.0,18.0,21.0,6.0,37.0,74.0,13.0,17.0,95.0,8.0,11.0,19.0,19.0,Miami,3/31/2015_Miami_San Antonio
2220,6.0,15.0,17.0,3.0,34.0,81.0,13.0,23.0,8.0,20.0,87.0,5.0,12.0,39.0,0,0,Boston,46.0,6.0,27.0,29.0,2.0,39.0,86.0,16.0,18.0,100.0,7.0,9.0,23.0,10.0,Indiana,4/1/2015_Boston_Indiana
2221,6.0,27.0,29.0,2.0,39.0,86.0,16.0,18.0,7.0,23.0,100.0,9.0,10.0,46.0,1,1,Indiana,39.0,6.0,15.0,17.0,3.0,34.0,81.0,13.0,23.0,87.0,8.0,5.0,20.0,12.0,Boston,4/1/2015_Boston_Indiana
2222,5.0,22.0,24.0,4.0,31.0,88.0,11.0,18.0,14.0,20.0,78.0,6.0,12.0,51.0,0,0,Charlotte,55.0,9.0,22.0,21.0,7.0,38.0,90.0,17.0,24.0,102.0,13.0,10.0,17.0,9.0,Detroit,4/1/2015_Charlotte_Detroit
2223,9.0,22.0,21.0,7.0,38.0,90.0,17.0,24.0,13.0,17.0,102.0,10.0,9.0,55.0,1,1,Detroit,51.0,5.0,22.0,24.0,4.0,31.0,88.0,11.0,18.0,78.0,14.0,6.0,20.0,12.0,Charlotte,4/1/2015_Charlotte_Detroit
2224,7.0,14.0,30.0,9.0,48.0,96.0,8.0,16.0,20.0,22.0,111.0,9.0,21.0,57.0,0,0,Houston,42.0,18.0,40.0,24.0,13.0,41.0,89.0,15.0,25.0,115.0,14.0,14.0,17.0,17.0,Sacramento,4/1/2015_Houston_Sacramento
2225,18.0,40.0,24.0,13.0,41.0,89.0,15.0,25.0,14.0,17.0,115.0,14.0,17.0,42.0,1,1,Sacramento,57.0,7.0,14.0,30.0,9.0,48.0,96.0,8.0,16.0,111.0,20.0,9.0,22.0,21.0,Houston,4/1/2015_Houston_Sacramento
2226,9.0,16.0,31.0,7.0,44.0,78.0,16.0,21.0,9.0,18.0,113.0,3.0,6.0,40.0,0,1,LA Lakers,35.0,5.0,16.0,22.0,2.0,37.0,83.0,13.0,21.0,92.0,12.0,4.0,17.0,5.0,New Orleans,4/1/2015_LA Lakers_New Orleans
2227,5.0,16.0,22.0,2.0,37.0,83.0,13.0,21.0,12.0,17.0,92.0,4.0,5.0,35.0,1,0,New Orleans,40.0,9.0,16.0,31.0,7.0,44.0,78.0,16.0,21.0,113.0,9.0,3.0,18.0,6.0,LA Lakers,4/1/2015_LA Lakers_New Orleans
2228,5.0,26.0,18.0,3.0,31.0,74.0,24.0,37.0,12.0,21.0,91.0,11.0,20.0,40.0,0,0,Milwaukee,48.0,8.0,21.0,15.0,5.0,37.0,89.0,13.0,18.0,95.0,20.0,11.0,28.0,18.0,Chicago,4/1/2015_Milwaukee_Chicago
2229,8.0,21.0,15.0,5.0,37.0,89.0,13.0,18.0,20.0,28.0,95.0,11.0,18.0,48.0,1,1,Chicago,40.0,5.0,26.0,18.0,3.0,31.0,74.0,24.0,37.0,91.0,12.0,11.0,21.0,20.0,Milwaukee,4/1/2015_Milwaukee_Chicago
2230,13.0,30.0,25.0,3.0,42.0,76.0,16.0,23.0,8.0,18.0,113.0,8.0,12.0,34.0,0,1,Minnesota,32.0,5.0,14.0,21.0,5.0,41.0,77.0,12.0,19.0,99.0,7.0,7.0,14.0,13.0,Toronto,4/1/2015_Minnesota_Toronto
2231,5.0,14.0,21.0,5.0,41.0,77.0,12.0,19.0,7.0,14.0,99.0,7.0,13.0,32.0,1,0,Toronto,34.0,13.0,30.0,25.0,3.0,42.0,76.0,16.0,23.0,113.0,8.0,8.0,18.0,12.0,Minnesota,4/1/2015_Minnesota_Toronto
2232,9.0,16.0,24.0,7.0,41.0,81.0,9.0,12.0,7.0,17.0,100.0,8.0,10.0,37.0,0,1,New York,40.0,11.0,23.0,20.0,4.0,37.0,81.0,13.0,15.0,98.0,10.0,6.0,15.0,13.0,Brooklyn,4/1/2015_New York_Brooklyn
2233,11.0,23.0,20.0,4.0,37.0,81.0,13.0,15.0,10.0,15.0,98.0,6.0,13.0,40.0,1,0,Brooklyn,37.0,9.0,16.0,24.0,7.0,41.0,81.0,9.0,12.0,100.0,7.0,8.0,17.0,10.0,New York,4/1/2015_New York_Brooklyn
2234,4.0,15.0,35.0,1.0,56.0,91.0,19.0,24.0,4.0,23.0,135.0,8.0,6.0,34.0,0,1,Oklahoma City,46.0,14.0,31.0,23.0,1.0,45.0,93.0,27.0,33.0,131.0,15.0,4.0,21.0,10.0,Dallas,4/1/2015_Oklahoma City_Dallas
2235,14.0,31.0,23.0,1.0,45.0,93.0,27.0,33.0,15.0,21.0,131.0,4.0,10.0,46.0,1,0,Dallas,34.0,4.0,15.0,35.0,1.0,56.0,91.0,19.0,24.0,135.0,4.0,8.0,23.0,6.0,Oklahoma City,4/1/2015_Oklahoma City_Dallas
2236,13.0,29.0,20.0,3.0,35.0,86.0,20.0,23.0,11.0,9.0,103.0,8.0,10.0,49.0,0,1,Orlando,50.0,5.0,17.0,24.0,7.0,39.0,93.0,8.0,9.0,91.0,14.0,7.0,15.0,12.0,San Antonio,4/1/2015_Orlando_San Antonio
2237,5.0,17.0,24.0,7.0,39.0,93.0,8.0,9.0,14.0,15.0,91.0,7.0,12.0,50.0,1,0,San Antonio,49.0,13.0,29.0,20.0,3.0,35.0,86.0,20.0,23.0,103.0,11.0,8.0,9.0,10.0,Orlando,4/1/2015_Orlando_San Antonio
2238,15.0,28.0,30.0,3.0,46.0,86.0,19.0,24.0,7.0,21.0,126.0,6.0,6.0,40.0,0,1,Portland,43.0,13.0,25.0,25.0,3.0,45.0,89.0,19.0,25.0,122.0,13.0,4.0,19.0,8.0,LA Clippers,4/1/2015_Portland_LA Clippers
2239,13.0,25.0,25.0,3.0,45.0,89.0,19.0,25.0,13.0,19.0,122.0,4.0,8.0,43.0,1,0,LA Clippers,40.0,15.0,28.0,30.0,3.0,46.0,86.0,19.0,24.0,126.0,7.0,6.0,21.0,6.0,Portland,4/1/2015_Portland_LA Clippers
2240,7.0,33.0,13.0,5.0,33.0,95.0,11.0,12.0,11.0,22.0,84.0,7.0,6.0,39.0,0,0,Utah,49.0,9.0,23.0,24.0,8.0,37.0,77.0,15.0,24.0,98.0,12.0,5.0,16.0,14.0,Denver,4/1/2015_Utah_Denver
2241,9.0,23.0,24.0,8.0,37.0,77.0,15.0,24.0,12.0,16.0,98.0,5.0,14.0,49.0,1,1,Denver,39.0,7.0,33.0,13.0,5.0,33.0,95.0,11.0,12.0,84.0,11.0,7.0,22.0,6.0,Utah,4/1/2015_Utah_Denver
2242,10.0,34.0,18.0,3.0,36.0,91.0,11.0,17.0,11.0,20.0,93.0,10.0,11.0,34.0,0,0,Washington,47.0,4.0,12.0,33.0,4.0,44.0,76.0,14.0,22.0,106.0,9.0,7.0,20.0,16.0,Philadelphia,4/1/2015_Washington_Philadelphia
2243,4.0,12.0,33.0,4.0,44.0,76.0,14.0,22.0,9.0,20.0,106.0,7.0,16.0,47.0,1,1,Philadelphia,34.0,10.0,34.0,18.0,3.0,36.0,91.0,11.0,17.0,93.0,11.0,10.0,20.0,11.0,Washington,4/1/2015_Washington_Philadelphia
2244,7.0,21.0,25.0,2.0,32.0,75.0,17.0,21.0,8.0,23.0,88.0,8.0,16.0,36.0,0,0,Cleveland,43.0,15.0,35.0,23.0,7.0,40.0,80.0,19.0,25.0,114.0,10.0,12.0,21.0,14.0,Miami,4/2/2015_Cleveland_Miami
2245,15.0,35.0,23.0,7.0,40.0,80.0,19.0,25.0,10.0,21.0,114.0,12.0,14.0,43.0,1,1,Miami,36.0,7.0,21.0,25.0,2.0,32.0,75.0,17.0,21.0,88.0,8.0,8.0,23.0,16.0,Cleveland,4/2/2015_Cleveland_Miami
2246,11.0,31.0,24.0,2.0,34.0,77.0,29.0,40.0,17.0,24.0,108.0,9.0,18.0,55.0,0,1,Dallas,41.0,8.0,26.0,23.0,5.0,37.0,84.0,19.0,27.0,101.0,9.0,6.0,29.0,13.0,Houston,4/2/2015_Dallas_Houston
2247,8.0,26.0,23.0,5.0,37.0,84.0,19.0,27.0,9.0,29.0,101.0,6.0,13.0,41.0,1,0,Houston,55.0,11.0,31.0,24.0,2.0,34.0,77.0,29.0,40.0,108.0,17.0,9.0,24.0,18.0,Dallas,4/2/2015_Dallas_Houston
2248,5.0,19.0,25.0,3.0,42.0,90.0,17.0,26.0,9.0,16.0,106.0,6.0,11.0,47.0,0,0,Golden State,50.0,10.0,26.0,29.0,5.0,43.0,93.0,11.0,17.0,107.0,15.0,6.0,20.0,13.0,Phoenix,4/2/2015_Golden State_Phoenix
2249,10.0,26.0,29.0,5.0,43.0,93.0,11.0,17.0,15.0,20.0,107.0,6.0,13.0,50.0,1,1,Phoenix,47.0,5.0,19.0,25.0,3.0,42.0,90.0,17.0,26.0,106.0,9.0,6.0,16.0,11.0,Golden State,4/2/2015_Golden State_Phoenix
2250,9.0,24.0,31.0,6.0,45.0,85.0,11.0,18.0,9.0,20.0,110.0,10.0,18.0,45.0,0,1,Boston,41.0,8.0,24.0,19.0,2.0,39.0,88.0,15.0,16.0,101.0,9.0,7.0,20.0,16.0,Milwaukee,4/3/2015_Boston_Milwaukee
2251,8.0,24.0,19.0,2.0,39.0,88.0,15.0,16.0,9.0,20.0,101.0,7.0,16.0,41.0,1,0,Milwaukee,45.0,9.0,24.0,31.0,6.0,45.0,85.0,11.0,18.0,110.0,9.0,10.0,20.0,18.0,Boston,4/3/2015_Boston_Milwaukee
2252,8.0,26.0,24.0,1.0,42.0,82.0,17.0,23.0,13.0,21.0,109.0,5.0,14.0,40.0,0,0,Brooklyn,41.0,5.0,16.0,21.0,1.0,46.0,88.0,17.0,23.0,114.0,17.0,10.0,18.0,8.0,Toronto,4/3/2015_Brooklyn_Toronto
2253,5.0,16.0,21.0,1.0,46.0,88.0,17.0,23.0,17.0,18.0,114.0,10.0,8.0,41.0,1,1,Toronto,40.0,8.0,26.0,24.0,1.0,42.0,82.0,17.0,23.0,109.0,13.0,5.0,21.0,14.0,Brooklyn,4/3/2015_Brooklyn_Toronto
2254,6.0,19.0,14.0,12.0,32.0,74.0,12.0,15.0,11.0,20.0,82.0,9.0,18.0,42.0,0,0,Chicago,44.0,4.0,17.0,18.0,5.0,33.0,85.0,18.0,21.0,88.0,19.0,9.0,15.0,10.0,Detroit,4/3/2015_Chicago_Detroit
2255,4.0,17.0,18.0,5.0,33.0,85.0,18.0,21.0,19.0,15.0,88.0,9.0,10.0,44.0,1,1,Detroit,42.0,6.0,19.0,14.0,12.0,32.0,74.0,12.0,15.0,82.0,11.0,9.0,20.0,18.0,Chicago,4/3/2015_Chicago_Detroit
2256,4.0,18.0,15.0,5.0,28.0,80.0,14.0,20.0,10.0,13.0,74.0,10.0,18.0,42.0,0,0,Indiana,55.0,8.0,16.0,20.0,4.0,36.0,83.0,13.0,18.0,93.0,15.0,13.0,20.0,20.0,Charlotte,4/3/2015_Indiana_Charlotte
2257,8.0,16.0,20.0,4.0,36.0,83.0,13.0,18.0,15.0,20.0,93.0,13.0,20.0,55.0,1,1,Charlotte,42.0,4.0,18.0,15.0,5.0,28.0,80.0,14.0,20.0,74.0,10.0,10.0,13.0,18.0,Indiana,4/3/2015_Indiana_Charlotte
2258,10.0,26.0,21.0,6.0,43.0,88.0,11.0,11.0,6.0,14.0,107.0,7.0,8.0,53.0,0,1,LA Lakers,43.0,5.0,14.0,13.0,6.0,31.0,82.0,10.0,17.0,77.0,6.0,4.0,10.0,11.0,Portland,4/3/2015_LA Lakers_Portland
2259,5.0,14.0,13.0,6.0,31.0,82.0,10.0,17.0,6.0,10.0,77.0,4.0,11.0,43.0,1,0,Portland,53.0,10.0,26.0,21.0,6.0,43.0,88.0,11.0,11.0,107.0,6.0,7.0,14.0,8.0,LA Lakers,4/3/2015_LA Lakers_Portland
2260,4.0,17.0,18.0,3.0,36.0,88.0,16.0,26.0,11.0,23.0,92.0,7.0,12.0,47.0,0,0,Memphis,45.0,4.0,21.0,16.0,7.0,38.0,80.0,20.0,28.0,100.0,8.0,7.0,22.0,13.0,Oklahoma City,4/3/2015_Memphis_Oklahoma City
2261,4.0,21.0,16.0,7.0,38.0,80.0,20.0,28.0,8.0,22.0,100.0,7.0,13.0,45.0,1,1,Oklahoma City,47.0,4.0,17.0,18.0,3.0,36.0,88.0,16.0,26.0,92.0,11.0,7.0,23.0,12.0,Memphis,4/3/2015_Memphis_Oklahoma City
2262,6.0,21.0,23.0,1.0,40.0,92.0,11.0,17.0,20.0,24.0,97.0,12.0,19.0,53.0,0,1,Minnesota,30.0,1.0,11.0,15.0,6.0,29.0,64.0,25.0,32.0,84.0,3.0,8.0,17.0,20.0,Orlando,4/3/2015_Minnesota_Orlando
2263,1.0,11.0,15.0,6.0,29.0,64.0,25.0,32.0,3.0,17.0,84.0,8.0,20.0,30.0,1,0,Orlando,53.0,6.0,21.0,23.0,1.0,40.0,92.0,11.0,17.0,97.0,20.0,12.0,24.0,19.0,Minnesota,4/3/2015_Minnesota_Orlando
2264,14.0,29.0,20.0,5.0,34.0,87.0,19.0,28.0,16.0,20.0,101.0,4.0,12.0,50.0,0,1,Sacramento,38.0,6.0,17.0,21.0,6.0,37.0,78.0,15.0,25.0,95.0,6.0,4.0,26.0,9.0,New Orleans,4/3/2015_Sacramento_New Orleans
2265,6.0,17.0,21.0,6.0,37.0,78.0,15.0,25.0,6.0,26.0,95.0,4.0,9.0,38.0,1,0,New Orleans,50.0,14.0,29.0,20.0,5.0,34.0,87.0,19.0,28.0,101.0,16.0,4.0,20.0,12.0,Sacramento,4/3/2015_Sacramento_New Orleans
2266,6.0,17.0,17.0,3.0,40.0,87.0,7.0,11.0,11.0,18.0,93.0,8.0,18.0,34.0,0,0,San Antonio,45.0,14.0,34.0,33.0,8.0,47.0,85.0,15.0,17.0,123.0,14.0,11.0,15.0,18.0,Denver,4/3/2015_San Antonio_Denver
2267,14.0,34.0,33.0,8.0,47.0,85.0,15.0,17.0,14.0,15.0,123.0,11.0,18.0,45.0,1,1,Denver,34.0,6.0,17.0,17.0,3.0,40.0,87.0,7.0,11.0,93.0,11.0,8.0,18.0,18.0,San Antonio,4/3/2015_San Antonio_Denver
2268,7.0,21.0,17.0,5.0,31.0,84.0,18.0,20.0,9.0,15.0,87.0,6.0,11.0,42.0,0,0,Washington,48.0,7.0,16.0,32.0,8.0,43.0,93.0,8.0,12.0,101.0,12.0,8.0,17.0,11.0,New York,4/3/2015_Washington_New York
2269,7.0,16.0,32.0,8.0,43.0,93.0,8.0,12.0,12.0,17.0,101.0,8.0,11.0,48.0,1,1,New York,42.0,7.0,21.0,17.0,5.0,31.0,84.0,18.0,20.0,87.0,9.0,6.0,15.0,11.0,Washington,4/3/2015_Washington_New York
2270,10.0,23.0,22.0,2.0,39.0,80.0,11.0,17.0,12.0,15.0,99.0,7.0,21.0,39.0,0,0,Atlanta,34.0,17.0,33.0,40.0,4.0,49.0,82.0,16.0,19.0,131.0,7.0,15.0,16.0,12.0,Brooklyn,4/4/2015_Atlanta_Brooklyn
2271,17.0,33.0,40.0,4.0,49.0,82.0,16.0,19.0,7.0,16.0,131.0,15.0,12.0,34.0,1,1,Brooklyn,39.0,10.0,23.0,22.0,2.0,39.0,80.0,11.0,17.0,99.0,12.0,7.0,15.0,21.0,Atlanta,4/4/2015_Atlanta_Brooklyn
2272,11.0,26.0,13.0,14.0,28.0,76.0,24.0,33.0,11.0,24.0,91.0,4.0,15.0,40.0,0,0,Charlotte,44.0,1.0,13.0,13.0,5.0,35.0,86.0,21.0,23.0,92.0,13.0,5.0,20.0,11.0,Philadelphia,4/4/2015_Charlotte_Philadelphia
2273,1.0,13.0,13.0,5.0,35.0,86.0,21.0,23.0,13.0,20.0,92.0,5.0,11.0,44.0,1,1,Philadelphia,40.0,11.0,26.0,13.0,14.0,28.0,76.0,24.0,33.0,91.0,11.0,4.0,24.0,15.0,Charlotte,4/4/2015_Charlotte_Philadelphia
2274,14.0,36.0,28.0,4.0,43.0,95.0,23.0,32.0,17.0,37.0,123.0,12.0,14.0,55.0,0,1,Dallas,44.0,3.0,16.0,14.0,2.0,34.0,80.0,39.0,54.0,110.0,10.0,6.0,23.0,16.0,Golden State,4/4/2015_Dallas_Golden State
2275,3.0,16.0,14.0,2.0,34.0,80.0,39.0,54.0,10.0,23.0,110.0,6.0,16.0,44.0,1,0,Golden State,55.0,14.0,36.0,28.0,4.0,43.0,95.0,23.0,32.0,123.0,17.0,12.0,37.0,14.0,Dallas,4/4/2015_Dallas_Golden State
2276,13.0,34.0,24.0,7.0,34.0,79.0,26.0,42.0,13.0,27.0,107.0,9.0,12.0,47.0,0,1,Denver,44.0,6.0,22.0,21.0,1.0,32.0,85.0,22.0,31.0,92.0,15.0,7.0,31.0,15.0,LA Clippers,4/4/2015_Denver_LA Clippers
2277,6.0,22.0,21.0,1.0,32.0,85.0,22.0,31.0,15.0,31.0,92.0,7.0,15.0,44.0,1,0,LA Clippers,47.0,13.0,34.0,24.0,7.0,34.0,79.0,26.0,42.0,107.0,13.0,9.0,27.0,12.0,Denver,4/4/2015_Denver_LA Clippers
2278,5.0,20.0,19.0,7.0,37.0,77.0,19.0,26.0,11.0,20.0,98.0,6.0,14.0,37.0,0,0,Detroit,33.0,12.0,26.0,20.0,3.0,36.0,73.0,15.0,23.0,99.0,8.0,6.0,21.0,16.0,Miami,4/4/2015_Detroit_Miami
2279,12.0,26.0,20.0,3.0,36.0,73.0,15.0,23.0,8.0,21.0,99.0,6.0,16.0,33.0,1,1,Miami,37.0,5.0,20.0,19.0,7.0,37.0,77.0,19.0,26.0,98.0,11.0,6.0,20.0,14.0,Detroit,4/4/2015_Detroit_Miami
2280,8.0,22.0,24.0,0.0,38.0,79.0,8.0,10.0,6.0,18.0,92.0,9.0,15.0,40.0,0,1,Memphis,41.0,1.0,15.0,23.0,3.0,34.0,81.0,14.0,18.0,83.0,9.0,2.0,15.0,15.0,Washington,4/4/2015_Memphis_Washington
2281,1.0,15.0,23.0,3.0,34.0,81.0,14.0,18.0,9.0,15.0,83.0,2.0,15.0,41.0,1,0,Washington,40.0,8.0,22.0,24.0,0.0,38.0,79.0,8.0,10.0,92.0,6.0,9.0,18.0,15.0,Memphis,4/4/2015_Memphis_Washington
2282,8.0,21.0,23.0,10.0,40.0,86.0,9.0,13.0,12.0,13.0,97.0,7.0,12.0,45.0,0,1,Milwaukee,45.0,5.0,16.0,26.0,6.0,39.0,89.0,7.0,13.0,90.0,14.0,8.0,19.0,13.0,Orlando,4/4/2015_Milwaukee_Orlando
2283,5.0,16.0,26.0,6.0,39.0,89.0,7.0,13.0,14.0,19.0,90.0,8.0,13.0,45.0,1,0,Orlando,45.0,8.0,21.0,23.0,10.0,40.0,86.0,9.0,13.0,97.0,12.0,7.0,13.0,12.0,Milwaukee,4/4/2015_Milwaukee_Orlando
2284,7.0,21.0,17.0,2.0,29.0,74.0,20.0,24.0,13.0,23.0,85.0,10.0,18.0,47.0,0,0,Phoenix,32.0,5.0,14.0,12.0,7.0,30.0,69.0,22.0,29.0,87.0,6.0,11.0,21.0,15.0,Utah,4/4/2015_Phoenix_Utah
2285,5.0,14.0,12.0,7.0,30.0,69.0,22.0,29.0,6.0,21.0,87.0,11.0,15.0,32.0,1,1,Utah,47.0,7.0,21.0,17.0,2.0,29.0,74.0,20.0,24.0,85.0,13.0,10.0,23.0,18.0,Phoenix,4/4/2015_Phoenix_Utah
2286,7.0,16.0,18.0,5.0,39.0,85.0,5.0,10.0,9.0,18.0,90.0,8.0,9.0,35.0,0,0,Portland,51.0,6.0,16.0,17.0,3.0,36.0,84.0,21.0,23.0,99.0,18.0,4.0,9.0,10.0,New Orleans,4/4/2015_Portland_New Orleans
2287,6.0,16.0,17.0,3.0,36.0,84.0,21.0,23.0,18.0,9.0,99.0,4.0,10.0,51.0,1,1,New Orleans,35.0,7.0,16.0,18.0,5.0,39.0,85.0,5.0,10.0,90.0,9.0,8.0,18.0,9.0,Portland,4/4/2015_Portland_New Orleans
2288,8.0,26.0,26.0,4.0,47.0,97.0,15.0,22.0,12.0,28.0,117.0,10.0,15.0,44.0,0,1,Toronto,46.0,6.0,23.0,15.0,4.0,40.0,83.0,30.0,38.0,116.0,9.0,7.0,22.0,16.0,Boston,4/4/2015_Toronto_Boston
2289,6.0,23.0,15.0,4.0,40.0,83.0,30.0,38.0,9.0,22.0,116.0,7.0,16.0,46.0,1,0,Boston,44.0,8.0,26.0,26.0,4.0,47.0,97.0,15.0,22.0,117.0,12.0,10.0,28.0,15.0,Toronto,4/4/2015_Toronto_Boston
2290,11.0,27.0,28.0,2.0,34.0,76.0,15.0,21.0,9.0,22.0,94.0,7.0,16.0,45.0,0,0,Cleveland,40.0,16.0,37.0,24.0,4.0,35.0,83.0,13.0,22.0,99.0,10.0,9.0,17.0,10.0,Chicago,4/5/2015_Cleveland_Chicago
2291,16.0,37.0,24.0,4.0,35.0,83.0,13.0,22.0,10.0,17.0,99.0,9.0,10.0,40.0,1,1,Chicago,45.0,11.0,27.0,28.0,2.0,34.0,76.0,15.0,21.0,94.0,9.0,7.0,22.0,16.0,Cleveland,4/5/2015_Cleveland_Chicago
2292,2.0,20.0,15.0,7.0,37.0,82.0,13.0,19.0,7.0,25.0,89.0,7.0,14.0,37.0,0,0,Indiana,55.0,14.0,30.0,23.0,7.0,37.0,85.0,24.0,36.0,112.0,20.0,6.0,22.0,11.0,Miami,4/5/2015_Indiana_Miami
2293,14.0,30.0,23.0,7.0,37.0,85.0,24.0,36.0,20.0,22.0,112.0,6.0,11.0,55.0,1,1,Miami,37.0,2.0,20.0,15.0,7.0,37.0,82.0,13.0,19.0,89.0,7.0,7.0,25.0,14.0,Indiana,4/5/2015_Indiana_Miami
2294,15.0,27.0,27.0,1.0,40.0,75.0,11.0,18.0,7.0,20.0,106.0,10.0,10.0,40.0,0,1,LA Lakers,41.0,7.0,17.0,17.0,3.0,29.0,75.0,13.0,22.0,78.0,14.0,3.0,18.0,17.0,LA Clippers,4/5/2015_LA Lakers_LA Clippers
2295,7.0,17.0,17.0,3.0,29.0,75.0,13.0,22.0,14.0,18.0,78.0,3.0,17.0,41.0,1,0,LA Clippers,40.0,15.0,27.0,27.0,1.0,40.0,75.0,11.0,18.0,106.0,7.0,10.0,20.0,10.0,LA Lakers,4/5/2015_LA Lakers_LA Clippers
2296,10.0,32.0,22.0,5.0,38.0,99.0,5.0,8.0,19.0,23.0,91.0,8.0,10.0,36.0,0,0,New York,49.0,3.0,13.0,24.0,14.0,37.0,72.0,24.0,29.0,101.0,15.0,6.0,18.0,18.0,Philadelphia,4/5/2015_New York_Philadelphia
