3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,opponent,opp_TRB,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,Team,Game_Id
6.0,20.0,11.0,7.0,27.0,79.0,19.0,22.0,17.0,17.0,79.0,3.0,19.0,48.0,0,0,San Antonio,45.0,8.0,18.0,25.0,2.0,41.0,87.0,11.0,13.0,101.0,11.0,11.0,17.0,8.0,Indiana,11/5/2012_San Antonio_Indiana
8.0,18.0,25.0,2.0,41.0,87.0,11.0,13.0,11.0,17.0,101.0,11.0,8.0,45.0,1,1,Indiana,48.0,6.0,20.0,11.0,7.0,27.0,79.0,19.0,22.0,79.0,17.0,3.0,17.0,19.0,San Antonio,11/5/2012_San Antonio_Indiana
8.0,19.0,23.0,5.0,36.0,86.0,13.0,17.0,11.0,22.0,93.0,4.0,11.0,43.0,0,0,Chicago,43.0,2.0,6.0,27.0,7.0,40.0,84.0,17.0,24.0,99.0,9.0,7.0,12.0,9.0,Orlando,11/6/2012_Chicago_Orlando
2.0,6.0,27.0,7.0,40.0,84.0,17.0,24.0,9.0,12.0,99.0,7.0,9.0,43.0,1,1,Orlando,43.0,8.0,19.0,23.0,5.0,36.0,86.0,13.0,17.0,93.0,11.0,4.0,22.0,11.0,Chicago,11/6/2012_Chicago_Orlando
6.0,12.0,26.0,9.0,35.0,78.0,21.0,25.0,8.0,19.0,97.0,6.0,13.0,35.0,0,0,Denver,52.0,10.0,30.0,23.0,11.0,41.0,92.0,17.0,22.0,109.0,21.0,9.0,21.0,15.0,Detroit,11/6/2012_Denver_Detroit
10.0,30.0,23.0,11.0,41.0,92.0,17.0,22.0,21.0,21.0,109.0,9.0,15.0,52.0,1,1,Detroit,35.0,6.0,12.0,26.0,9.0,35.0,78.0,21.0,25.0,97.0,8.0,6.0,19.0,13.0,Denver,11/6/2012_Denver_Detroit
7.0,30.0,16.0,2.0,30.0,84.0,21.0,25.0,8.0,24.0,88.0,11.0,17.0,37.0,0,0,Oklahoma City,46.0,9.0,25.0,24.0,9.0,35.0,74.0,29.0,34.0,108.0,7.0,10.0,22.0,17.0,Toronto,11/6/2012_Oklahoma City_Toronto
9.0,25.0,24.0,9.0,35.0,74.0,29.0,34.0,7.0,22.0,108.0,10.0,17.0,46.0,1,1,Toronto,37.0,7.0,30.0,16.0,2.0,30.0,84.0,21.0,25.0,88.0,8.0,11.0,24.0,17.0,Oklahoma City,11/6/2012_Oklahoma City_Toronto
8.0,26.0,18.0,7.0,35.0,85.0,8.0,9.0,11.0,14.0,86.0,10.0,15.0,41.0,0,0,Atlanta,51.0,7.0,22.0,24.0,3.0,38.0,87.0,6.0,12.0,89.0,17.0,8.0,15.0,17.0,Indiana,11/7/2012_Atlanta_Indiana
7.0,22.0,24.0,3.0,38.0,87.0,6.0,12.0,17.0,15.0,89.0,8.0,17.0,51.0,1,1,Indiana,41.0,8.0,26.0,18.0,7.0,35.0,85.0,8.0,9.0,86.0,11.0,10.0,14.0,15.0,Atlanta,11/7/2012_Atlanta_Indiana
10.0,29.0,25.0,6.0,39.0,95.0,6.0,7.0,10.0,27.0,94.0,8.0,19.0,44.0,0,0,Boston,44.0,4.0,13.0,26.0,5.0,34.0,81.0,28.0,34.0,100.0,6.0,9.0,17.0,16.0,Washington,11/7/2012_Boston_Washington
4.0,13.0,26.0,5.0,34.0,81.0,28.0,34.0,6.0,17.0,100.0,9.0,16.0,44.0,1,1,Washington,44.0,10.0,29.0,25.0,6.0,39.0,95.0,6.0,7.0,94.0,10.0,8.0,27.0,19.0,Boston,11/7/2012_Boston_Washington
12.0,27.0,29.0,11.0,43.0,93.0,19.0,28.0,22.0,24.0,117.0,8.0,12.0,50.0,0,1,Charlotte,39.0,10.0,22.0,26.0,12.0,38.0,87.0,24.0,27.0,110.0,15.0,4.0,20.0,12.0,Phoenix,11/7/2012_Charlotte_Phoenix
10.0,22.0,26.0,12.0,38.0,87.0,24.0,27.0,15.0,20.0,110.0,4.0,12.0,39.0,1,0,Phoenix,50.0,12.0,27.0,29.0,11.0,43.0,93.0,19.0,28.0,117.0,22.0,8.0,24.0,12.0,Charlotte,11/7/2012_Charlotte_Phoenix
5.0,22.0,21.0,1.0,36.0,81.0,27.0,31.0,10.0,28.0,104.0,7.0,8.0,38.0,0,0,Dallas,47.0,8.0,21.0,21.0,6.0,39.0,84.0,23.0,35.0,109.0,16.0,4.0,23.0,11.0,Toronto,11/7/2012_Dallas_Toronto
8.0,21.0,21.0,6.0,39.0,84.0,23.0,35.0,16.0,23.0,109.0,4.0,11.0,47.0,1,1,Toronto,38.0,5.0,22.0,21.0,1.0,36.0,81.0,27.0,31.0,104.0,10.0,7.0,28.0,8.0,Dallas,11/7/2012_Dallas_Toronto
11.0,32.0,20.0,1.0,36.0,86.0,13.0,21.0,11.0,26.0,96.0,7.0,16.0,39.0,0,0,Golden State,44.0,5.0,18.0,28.0,4.0,42.0,78.0,17.0,23.0,106.0,7.0,11.0,22.0,16.0,Cleveland,11/7/2012_Golden State_Cleveland
5.0,18.0,28.0,4.0,42.0,78.0,17.0,23.0,7.0,22.0,106.0,11.0,16.0,44.0,1,1,Cleveland,39.0,11.0,32.0,20.0,1.0,36.0,86.0,13.0,21.0,96.0,11.0,7.0,26.0,16.0,Golden State,11/7/2012_Golden State_Cleveland
7.0,18.0,20.0,5.0,37.0,82.0,12.0,21.0,16.0,16.0,93.0,9.0,21.0,49.0,0,1,Houston,43.0,8.0,33.0,18.0,2.0,31.0,84.0,17.0,23.0,87.0,16.0,15.0,22.0,18.0,Denver,11/7/2012_Houston_Denver
8.0,33.0,18.0,2.0,31.0,84.0,17.0,23.0,16.0,22.0,87.0,15.0,18.0,43.0,1,0,Denver,49.0,7.0,18.0,20.0,5.0,37.0,82.0,12.0,21.0,93.0,16.0,9.0,16.0,21.0,Houston,11/7/2012_Houston_Denver
8.0,23.0,25.0,4.0,30.0,73.0,16.0,24.0,6.0,11.0,84.0,7.0,20.0,29.0,0,0,LA Clippers,46.0,6.0,17.0,30.0,8.0,46.0,83.0,8.0,9.0,106.0,9.0,13.0,19.0,15.0,San Antonio,11/7/2012_LA Clippers_San Antonio
6.0,17.0,30.0,8.0,46.0,83.0,8.0,9.0,9.0,19.0,106.0,13.0,15.0,46.0,1,1,San Antonio,29.0,8.0,23.0,25.0,4.0,30.0,73.0,16.0,24.0,84.0,6.0,7.0,11.0,20.0,LA Clippers,11/7/2012_LA Clippers_San Antonio
3.0,21.0,12.0,1.0,30.0,80.0,10.0,17.0,13.0,15.0,73.0,7.0,19.0,40.0,0,0,Miami,40.0,10.0,24.0,25.0,5.0,40.0,77.0,13.0,16.0,103.0,8.0,8.0,18.0,12.0,Brooklyn,11/7/2012_Miami_Brooklyn
10.0,24.0,25.0,5.0,40.0,77.0,13.0,16.0,8.0,18.0,103.0,8.0,12.0,40.0,1,1,Brooklyn,40.0,3.0,21.0,12.0,1.0,30.0,80.0,10.0,17.0,73.0,13.0,7.0,15.0,19.0,Miami,11/7/2012_Miami_Brooklyn
6.0,16.0,28.0,5.0,44.0,83.0,14.0,19.0,11.0,20.0,108.0,7.0,14.0,49.0,0,1,Milwaukee,41.0,6.0,15.0,22.0,9.0,35.0,91.0,14.0,21.0,90.0,16.0,10.0,18.0,10.0,Memphis,11/7/2012_Milwaukee_Memphis
6.0,15.0,22.0,9.0,35.0,91.0,14.0,21.0,16.0,18.0,90.0,10.0,10.0,41.0,1,0,Memphis,49.0,6.0,16.0,28.0,5.0,44.0,83.0,14.0,19.0,108.0,11.0,7.0,20.0,14.0,Milwaukee,11/7/2012_Milwaukee_Memphis
3.0,12.0,17.0,7.0,28.0,80.0,16.0,20.0,12.0,22.0,75.0,6.0,19.0,41.0,0,0,Minnesota,46.0,7.0,20.0,22.0,9.0,34.0,76.0,15.0,22.0,90.0,13.0,11.0,18.0,19.0,Orlando,11/7/2012_Minnesota_Orlando
7.0,20.0,22.0,9.0,34.0,76.0,15.0,22.0,13.0,18.0,90.0,11.0,19.0,46.0,1,1,Orlando,41.0,3.0,12.0,17.0,7.0,28.0,80.0,16.0,20.0,75.0,12.0,6.0,22.0,19.0,Minnesota,11/7/2012_Minnesota_Orlando
4.0,22.0,19.0,6.0,35.0,84.0,3.0,5.0,9.0,16.0,77.0,5.0,15.0,43.0,0,1,New Orleans,47.0,4.0,19.0,18.0,9.0,23.0,69.0,12.0,16.0,62.0,11.0,8.0,12.0,20.0,Philadelphia,11/7/2012_New Orleans_Philadelphia
4.0,19.0,18.0,9.0,23.0,69.0,12.0,16.0,11.0,12.0,62.0,8.0,20.0,47.0,1,0,Philadelphia,43.0,4.0,22.0,19.0,6.0,35.0,84.0,3.0,5.0,77.0,9.0,5.0,16.0,15.0,New Orleans,11/7/2012_New Orleans_Philadelphia
8.0,22.0,23.0,6.0,36.0,73.0,23.0,31.0,10.0,20.0,103.0,4.0,17.0,33.0,0,0,Sacramento,42.0,7.0,16.0,15.0,3.0,40.0,82.0,18.0,24.0,105.0,14.0,8.0,21.0,13.0,Detroit,11/7/2012_Sacramento_Detroit
7.0,16.0,15.0,3.0,40.0,82.0,18.0,24.0,14.0,21.0,105.0,8.0,13.0,42.0,1,1,Detroit,33.0,8.0,22.0,23.0,6.0,36.0,73.0,23.0,31.0,103.0,10.0,4.0,20.0,17.0,Sacramento,11/7/2012_Sacramento_Detroit
4.0,23.0,11.0,3.0,25.0,74.0,32.0,46.0,15.0,14.0,86.0,10.0,18.0,48.0,0,0,Utah,37.0,5.0,17.0,21.0,7.0,37.0,83.0,16.0,18.0,95.0,9.0,12.0,30.0,12.0,LA Lakers,11/7/2012_Utah_LA Lakers
5.0,17.0,21.0,7.0,37.0,83.0,16.0,18.0,9.0,30.0,95.0,12.0,12.0,37.0,1,1,LA Lakers,48.0,4.0,23.0,11.0,3.0,25.0,74.0,32.0,46.0,86.0,15.0,10.0,14.0,18.0,Utah,11/7/2012_Utah_LA Lakers
5.0,13.0,23.0,8.0,36.0,73.0,20.0,21.0,8.0,19.0,97.0,10.0,22.0,38.0,0,1,Chicago,41.0,5.0,15.0,22.0,3.0,35.0,84.0,16.0,18.0,91.0,12.0,6.0,19.0,20.0,Oklahoma City,11/8/2012_Chicago_Oklahoma City
5.0,15.0,22.0,3.0,35.0,84.0,16.0,18.0,12.0,19.0,91.0,6.0,20.0,41.0,1,0,Oklahoma City,38.0,5.0,13.0,23.0,8.0,36.0,73.0,20.0,21.0,97.0,8.0,10.0,19.0,22.0,Chicago,11/8/2012_Chicago_Oklahoma City
3.0,13.0,20.0,3.0,41.0,77.0,18.0,25.0,10.0,22.0,103.0,9.0,13.0,44.0,0,1,Portland,31.0,7.0,20.0,19.0,4.0,32.0,75.0,19.0,30.0,90.0,9.0,10.0,22.0,13.0,LA Clippers,11/8/2012_Portland_LA Clippers
7.0,20.0,19.0,4.0,32.0,75.0,19.0,30.0,9.0,22.0,90.0,10.0,13.0,31.0,1,0,LA Clippers,44.0,3.0,13.0,20.0,3.0,41.0,77.0,18.0,25.0,103.0,10.0,9.0,22.0,13.0,Portland,11/8/2012_Portland_LA Clippers
7.0,22.0,22.0,2.0,37.0,76.0,14.0,16.0,8.0,22.0,95.0,8.0,14.0,36.0,0,1,Atlanta,36.0,9.0,25.0,20.0,5.0,34.0,81.0,12.0,16.0,89.0,7.0,4.0,16.0,13.0,Miami,11/9/2012_Atlanta_Miami
9.0,25.0,20.0,5.0,34.0,81.0,12.0,16.0,7.0,16.0,89.0,4.0,13.0,36.0,1,0,Miami,36.0,7.0,22.0,22.0,2.0,37.0,76.0,14.0,16.0,95.0,8.0,8.0,22.0,14.0,Atlanta,11/9/2012_Atlanta_Miami
7.0,13.0,27.0,7.0,40.0,82.0,19.0,23.0,8.0,22.0,106.0,12.0,16.0,38.0,0,1,Boston,31.0,4.0,10.0,31.0,3.0,37.0,76.0,22.0,31.0,100.0,7.0,7.0,19.0,14.0,Philadelphia,11/9/2012_Boston_Philadelphia
4.0,10.0,31.0,3.0,37.0,76.0,22.0,31.0,7.0,19.0,100.0,7.0,14.0,31.0,1,0,Philadelphia,38.0,7.0,13.0,27.0,7.0,40.0,82.0,19.0,23.0,106.0,8.0,12.0,22.0,16.0,Boston,11/9/2012_Boston_Philadelphia
4.0,23.0,19.0,12.0,32.0,87.0,16.0,22.0,14.0,21.0,84.0,5.0,17.0,45.0,0,0,Denver,53.0,6.0,17.0,26.0,12.0,40.0,92.0,18.0,25.0,104.0,13.0,11.0,17.0,11.0,Utah,11/9/2012_Denver_Utah
6.0,17.0,26.0,12.0,40.0,92.0,18.0,25.0,13.0,17.0,104.0,11.0,11.0,53.0,1,1,Utah,45.0,4.0,23.0,19.0,12.0,32.0,87.0,16.0,22.0,84.0,14.0,5.0,21.0,17.0,Denver,11/9/2012_Denver_Utah
7.0,25.0,12.0,3.0,29.0,86.0,12.0,20.0,13.0,25.0,77.0,5.0,18.0,47.0,0,0,LA Lakers,58.0,8.0,28.0,22.0,6.0,36.0,90.0,21.0,28.0,101.0,16.0,9.0,14.0,16.0,Golden State,11/9/2012_LA Lakers_Golden State
8.0,28.0,22.0,6.0,36.0,90.0,21.0,28.0,16.0,14.0,101.0,9.0,16.0,58.0,1,1,Golden State,47.0,7.0,25.0,12.0,3.0,29.0,86.0,12.0,20.0,77.0,13.0,5.0,25.0,18.0,LA Lakers,11/9/2012_LA Lakers_Golden State
9.0,27.0,17.0,6.0,31.0,76.0,14.0,15.0,8.0,17.0,85.0,5.0,20.0,41.0,0,0,Memphis,40.0,6.0,19.0,16.0,8.0,35.0,94.0,17.0,23.0,93.0,18.0,14.0,16.0,9.0,Houston,11/9/2012_Memphis_Houston
6.0,19.0,16.0,8.0,35.0,94.0,17.0,23.0,18.0,16.0,93.0,14.0,9.0,40.0,1,1,Houston,41.0,9.0,27.0,17.0,6.0,31.0,76.0,14.0,15.0,85.0,8.0,5.0,17.0,20.0,Memphis,11/9/2012_Memphis_Houston
5.0,18.0,18.0,4.0,37.0,84.0,15.0,17.0,11.0,21.0,94.0,7.0,13.0,37.0,0,0,Minnesota,34.0,2.0,9.0,23.0,5.0,35.0,70.0,24.0,28.0,96.0,5.0,7.0,16.0,12.0,Indiana,11/9/2012_Minnesota_Indiana
2.0,9.0,23.0,5.0,35.0,70.0,24.0,28.0,5.0,16.0,96.0,7.0,12.0,34.0,1,1,Indiana,37.0,5.0,18.0,18.0,4.0,37.0,84.0,15.0,17.0,94.0,11.0,7.0,21.0,13.0,Minnesota,11/9/2012_Minnesota_Indiana
7.0,21.0,17.0,9.0,40.0,83.0,12.0,18.0,15.0,17.0,99.0,7.0,12.0,41.0,0,0,New Orleans,40.0,8.0,22.0,29.0,7.0,43.0,83.0,13.0,21.0,107.0,13.0,5.0,15.0,9.0,Charlotte,11/9/2012_New Orleans_Charlotte
8.0,22.0,29.0,7.0,43.0,83.0,13.0,21.0,13.0,15.0,107.0,5.0,9.0,40.0,1,1,Charlotte,41.0,7.0,21.0,17.0,9.0,40.0,83.0,12.0,18.0,99.0,15.0,7.0,17.0,12.0,New Orleans,11/9/2012_New Orleans_Charlotte
8.0,28.0,17.0,3.0,33.0,81.0,20.0,23.0,9.0,28.0,94.0,4.0,20.0,50.0,0,0,New York,43.0,8.0,22.0,17.0,4.0,35.0,84.0,26.0,38.0,104.0,11.0,12.0,21.0,9.0,Dallas,11/9/2012_New York_Dallas
8.0,22.0,17.0,4.0,35.0,84.0,26.0,38.0,11.0,21.0,104.0,12.0,9.0,43.0,1,1,Dallas,50.0,8.0,28.0,17.0,3.0,33.0,81.0,20.0,23.0,94.0,9.0,4.0,28.0,20.0,New York,11/9/2012_New York_Dallas
6.0,19.0,24.0,4.0,36.0,87.0,16.0,22.0,16.0,19.0,94.0,8.0,15.0,41.0,0,0,Oklahoma City,38.0,8.0,20.0,21.0,4.0,38.0,71.0,21.0,26.0,105.0,8.0,8.0,25.0,16.0,Detroit,11/9/2012_Oklahoma City_Detroit
8.0,20.0,21.0,4.0,38.0,71.0,21.0,26.0,8.0,25.0,105.0,8.0,16.0,38.0,1,1,Detroit,41.0,6.0,19.0,24.0,4.0,36.0,87.0,16.0,22.0,94.0,16.0,8.0,19.0,15.0,Oklahoma City,11/9/2012_Oklahoma City_Detroit
9.0,23.0,21.0,6.0,41.0,82.0,16.0,25.0,15.0,13.0,107.0,9.0,11.0,48.0,0,1,Orlando,35.0,4.0,11.0,19.0,6.0,30.0,70.0,4.0,8.0,68.0,7.0,3.0,22.0,18.0,Brooklyn,11/9/2012_Orlando_Brooklyn
4.0,11.0,19.0,6.0,30.0,70.0,4.0,8.0,7.0,22.0,68.0,3.0,18.0,35.0,1,0,Brooklyn,48.0,9.0,23.0,21.0,6.0,41.0,82.0,16.0,25.0,107.0,15.0,9.0,13.0,11.0,Orlando,11/9/2012_Orlando_Brooklyn
9.0,21.0,19.0,4.0,37.0,77.0,22.0,27.0,9.0,25.0,105.0,11.0,20.0,39.0,0,0,Phoenix,42.0,6.0,17.0,21.0,6.0,38.0,81.0,25.0,33.0,107.0,12.0,12.0,19.0,17.0,Cleveland,11/9/2012_Phoenix_Cleveland
6.0,17.0,21.0,6.0,38.0,81.0,25.0,33.0,12.0,19.0,107.0,12.0,17.0,42.0,1,1,Cleveland,39.0,9.0,21.0,19.0,4.0,37.0,77.0,22.0,27.0,105.0,9.0,11.0,25.0,20.0,Phoenix,11/9/2012_Phoenix_Cleveland
5.0,18.0,27.0,9.0,35.0,72.0,22.0,26.0,7.0,19.0,97.0,8.0,20.0,48.0,0,1,Sacramento,43.0,3.0,16.0,18.0,3.0,32.0,91.0,19.0,26.0,86.0,15.0,11.0,18.0,11.0,San Antonio,11/9/2012_Sacramento_San Antonio
3.0,16.0,18.0,3.0,32.0,91.0,19.0,26.0,15.0,18.0,86.0,11.0,11.0,43.0,1,0,San Antonio,48.0,5.0,18.0,27.0,9.0,35.0,72.0,22.0,26.0,97.0,7.0,8.0,19.0,20.0,Sacramento,11/9/2012_Sacramento_San Antonio
6.0,15.0,21.0,6.0,40.0,78.0,15.0,19.0,6.0,21.0,101.0,11.0,21.0,38.0,0,1,Washington,36.0,4.0,18.0,23.0,4.0,34.0,78.0,19.0,22.0,91.0,10.0,13.0,24.0,20.0,Milwaukee,11/9/2012_Washington_Milwaukee
4.0,18.0,23.0,4.0,34.0,78.0,19.0,22.0,10.0,24.0,91.0,13.0,20.0,36.0,1,0,Milwaukee,38.0,6.0,15.0,21.0,6.0,40.0,78.0,15.0,19.0,101.0,6.0,11.0,21.0,21.0,Washington,11/9/2012_Washington_Milwaukee
9.0,19.0,21.0,7.0,32.0,79.0,24.0,30.0,8.0,24.0,97.0,9.0,19.0,43.0,0,0,Charlotte,53.0,3.0,20.0,15.0,6.0,40.0,95.0,18.0,28.0,101.0,21.0,12.0,24.0,17.0,Dallas,11/10/2012_Charlotte_Dallas
3.0,20.0,15.0,6.0,40.0,95.0,18.0,28.0,21.0,24.0,101.0,12.0,17.0,53.0,1,1,Dallas,43.0,9.0,19.0,21.0,7.0,32.0,79.0,24.0,30.0,97.0,8.0,9.0,24.0,19.0,Charlotte,11/10/2012_Charlotte_Dallas
3.0,13.0,23.0,3.0,33.0,85.0,11.0,15.0,13.0,20.0,80.0,7.0,11.0,40.0,0,0,Chicago,47.0,6.0,13.0,19.0,9.0,34.0,80.0,13.0,16.0,87.0,14.0,6.0,19.0,14.0,Minnesota,11/10/2012_Chicago_Minnesota
6.0,13.0,19.0,9.0,34.0,80.0,13.0,16.0,14.0,19.0,87.0,6.0,14.0,47.0,1,1,Minnesota,40.0,3.0,13.0,23.0,3.0,33.0,85.0,11.0,15.0,80.0,13.0,7.0,20.0,11.0,Chicago,11/10/2012_Chicago_Minnesota
5.0,24.0,30.0,9.0,43.0,113.0,16.0,27.0,23.0,21.0,107.0,9.0,15.0,65.0,0,1,Golden State,54.0,9.0,25.0,23.0,5.0,39.0,102.0,14.0,23.0,101.0,13.0,11.0,26.0,14.0,Denver,11/10/2012_Golden State_Denver
9.0,25.0,23.0,5.0,39.0,102.0,14.0,23.0,13.0,26.0,101.0,11.0,14.0,54.0,1,0,Denver,65.0,5.0,24.0,30.0,9.0,43.0,113.0,16.0,27.0,107.0,23.0,9.0,21.0,15.0,Golden State,11/10/2012_Golden State_Denver
7.0,20.0,17.0,9.0,32.0,80.0,11.0,16.0,11.0,16.0,82.0,8.0,16.0,45.0,0,0,Houston,42.0,9.0,26.0,23.0,3.0,33.0,82.0,21.0,26.0,96.0,8.0,10.0,17.0,14.0,Detroit,11/10/2012_Houston_Detroit
9.0,26.0,23.0,3.0,33.0,82.0,21.0,26.0,8.0,17.0,96.0,10.0,14.0,42.0,1,1,Detroit,45.0,7.0,20.0,17.0,9.0,32.0,80.0,11.0,16.0,82.0,11.0,8.0,16.0,16.0,Houston,11/10/2012_Houston_Detroit
10.0,24.0,26.0,5.0,35.0,79.0,5.0,7.0,5.0,21.0,85.0,5.0,12.0,40.0,0,0,Indiana,48.0,7.0,16.0,16.0,4.0,34.0,80.0,14.0,24.0,89.0,14.0,4.0,12.0,12.0,Washington,11/10/2012_Indiana_Washington
7.0,16.0,16.0,4.0,34.0,80.0,14.0,24.0,14.0,12.0,89.0,4.0,12.0,48.0,1,1,Washington,40.0,10.0,24.0,26.0,5.0,35.0,79.0,5.0,7.0,85.0,5.0,5.0,21.0,12.0,Indiana,11/10/2012_Indiana_Washington
5.0,15.0,20.0,4.0,32.0,72.0,27.0,34.0,7.0,22.0,96.0,4.0,14.0,40.0,0,1,Milwaukee,44.0,3.0,19.0,20.0,3.0,35.0,88.0,19.0,26.0,92.0,16.0,7.0,25.0,11.0,Boston,11/10/2012_Milwaukee_Boston
3.0,19.0,20.0,3.0,35.0,88.0,19.0,26.0,16.0,25.0,92.0,7.0,11.0,44.0,1,0,Boston,40.0,5.0,15.0,20.0,4.0,32.0,72.0,27.0,34.0,96.0,7.0,4.0,22.0,14.0,Milwaukee,11/10/2012_Milwaukee_Boston
7.0,18.0,20.0,5.0,40.0,70.0,25.0,31.0,6.0,20.0,112.0,9.0,21.0,36.0,0,1,Portland,37.0,10.0,22.0,23.0,5.0,42.0,89.0,15.0,19.0,109.0,12.0,14.0,23.0,15.0,San Antonio,11/10/2012_Portland_San Antonio
10.0,22.0,23.0,5.0,42.0,89.0,15.0,19.0,12.0,23.0,109.0,14.0,15.0,37.0,1,0,San Antonio,36.0,7.0,18.0,20.0,5.0,40.0,70.0,25.0,31.0,112.0,6.0,9.0,20.0,21.0,Portland,11/10/2012_Portland_San Antonio
6.0,14.0,21.0,4.0,34.0,73.0,19.0,25.0,9.0,19.0,93.0,8.0,15.0,46.0,0,1,Toronto,35.0,12.0,26.0,20.0,4.0,30.0,79.0,11.0,16.0,83.0,7.0,6.0,21.0,12.0,Philadelphia,11/10/2012_Toronto_Philadelphia
12.0,26.0,20.0,4.0,30.0,79.0,11.0,16.0,7.0,21.0,83.0,6.0,12.0,35.0,1,0,Philadelphia,46.0,6.0,14.0,21.0,4.0,34.0,73.0,19.0,25.0,93.0,9.0,8.0,19.0,15.0,Toronto,11/10/2012_Toronto_Philadelphia
4.0,16.0,15.0,4.0,32.0,87.0,13.0,17.0,10.0,25.0,81.0,12.0,10.0,37.0,0,0,Utah,52.0,2.0,14.0,22.0,7.0,38.0,78.0,16.0,24.0,94.0,10.0,3.0,18.0,18.0,Phoenix,11/10/2012_Utah_Phoenix
2.0,14.0,22.0,7.0,38.0,78.0,16.0,24.0,10.0,18.0,94.0,3.0,18.0,52.0,1,1,Phoenix,37.0,4.0,16.0,15.0,4.0,32.0,87.0,13.0,17.0,81.0,10.0,12.0,25.0,10.0,Utah,11/10/2012_Utah_Phoenix
1.0,13.0,22.0,4.0,30.0,84.0,13.0,18.0,11.0,22.0,74.0,6.0,11.0,42.0,0,0,Brooklyn,55.0,7.0,24.0,20.0,8.0,29.0,78.0,17.0,25.0,82.0,12.0,5.0,17.0,15.0,Orlando,11/11/2012_Brooklyn_Orlando
7.0,24.0,20.0,8.0,29.0,78.0,17.0,25.0,12.0,17.0,82.0,5.0,15.0,55.0,1,1,Orlando,42.0,1.0,13.0,22.0,4.0,30.0,84.0,13.0,18.0,74.0,11.0,6.0,22.0,11.0,Brooklyn,11/11/2012_Brooklyn_Orlando
9.0,25.0,20.0,9.0,30.0,72.0,7.0,16.0,10.0,12.0,76.0,3.0,22.0,41.0,0,0,LA Clippers,38.0,5.0,15.0,21.0,6.0,38.0,82.0,8.0,8.0,89.0,8.0,12.0,22.0,13.0,Atlanta,11/11/2012_LA Clippers_Atlanta
5.0,15.0,21.0,6.0,38.0,82.0,8.0,8.0,8.0,22.0,89.0,12.0,13.0,38.0,1,1,Atlanta,41.0,9.0,25.0,20.0,9.0,30.0,72.0,7.0,16.0,76.0,10.0,3.0,12.0,22.0,LA Clippers,11/11/2012_LA Clippers_Atlanta
7.0,23.0,20.0,5.0,36.0,90.0,11.0,14.0,14.0,24.0,90.0,10.0,11.0,39.0,0,0,LA Lakers,50.0,8.0,25.0,23.0,7.0,36.0,81.0,23.0,30.0,103.0,18.0,6.0,13.0,17.0,Sacramento,11/11/2012_LA Lakers_Sacramento
8.0,25.0,23.0,7.0,36.0,81.0,23.0,30.0,18.0,13.0,103.0,6.0,17.0,50.0,1,1,Sacramento,39.0,7.0,23.0,20.0,5.0,36.0,90.0,11.0,14.0,90.0,14.0,10.0,24.0,11.0,LA Lakers,11/11/2012_LA Lakers_Sacramento
4.0,15.0,18.0,6.0,30.0,79.0,22.0,36.0,15.0,16.0,86.0,8.0,13.0,43.0,0,0,Memphis,43.0,14.0,24.0,26.0,4.0,38.0,86.0,14.0,16.0,104.0,11.0,8.0,22.0,14.0,Miami,11/11/2012_Memphis_Miami
14.0,24.0,26.0,4.0,38.0,86.0,14.0,16.0,11.0,22.0,104.0,8.0,14.0,43.0,1,1,Miami,43.0,4.0,15.0,18.0,6.0,30.0,79.0,22.0,36.0,86.0,15.0,8.0,16.0,13.0,Memphis,11/11/2012_Memphis_Miami
7.0,23.0,19.0,0.0,34.0,83.0,16.0,23.0,10.0,19.0,91.0,11.0,12.0,36.0,0,0,Oklahoma City,41.0,7.0,15.0,20.0,10.0,40.0,73.0,19.0,22.0,106.0,4.0,7.0,22.0,21.0,Cleveland,11/11/2012_Oklahoma City_Cleveland
7.0,15.0,20.0,10.0,40.0,73.0,19.0,22.0,4.0,22.0,106.0,7.0,21.0,41.0,1,1,Cleveland,36.0,7.0,23.0,19.0,0.0,34.0,83.0,16.0,23.0,91.0,10.0,11.0,19.0,12.0,Oklahoma City,11/11/2012_Oklahoma City_Cleveland
3.0,16.0,28.0,5.0,41.0,81.0,16.0,16.0,6.0,24.0,101.0,9.0,8.0,34.0,0,1,Chicago,40.0,3.0,9.0,24.0,1.0,34.0,74.0,24.0,31.0,95.0,8.0,6.0,15.0,13.0,Boston,11/12/2012_Chicago_Boston
3.0,9.0,24.0,1.0,34.0,74.0,24.0,31.0,8.0,15.0,95.0,6.0,13.0,40.0,1,0,Boston,34.0,3.0,16.0,28.0,5.0,41.0,81.0,16.0,16.0,101.0,6.0,9.0,24.0,8.0,Chicago,11/12/2012_Chicago_Boston
4.0,15.0,20.0,7.0,30.0,65.0,26.0,32.0,7.0,22.0,90.0,8.0,17.0,49.0,0,1,Dallas,35.0,4.0,16.0,16.0,2.0,29.0,80.0,20.0,25.0,82.0,7.0,7.0,20.0,8.0,Minnesota,11/12/2012_Dallas_Minnesota
