,+/1,3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,minutes,name,opp_score,result,started,team_score
158,+12,1,5,7,0,2/1/2017,6,11,3,3,2/1/2017_Golden State_Charlotte,1,Golden State,2,16,1,1,2,Charlotte,30:04,Marco Belinelli,126,loser,False,111
159,+10,0,3,1,0,2/1/2017,3,11,1,2,2/1/2017_Golden State_Charlotte,0,Golden State,2,7,0,1,7,Charlotte,24:01,Jeremy Lamb,126,loser,False,111
160,+2,2,6,2,0,2/1/2017,9,14,4,4,2/1/2017_Golden State_Charlotte,0,Golden State,3,24,2,0,7,Charlotte,23:39,Frank Kaminsky,126,loser,False,111
161,+11,0,1,3,0,2/1/2017,2,3,4,4,2/1/2017_Golden State_Charlotte,0,Golden State,0,8,0,0,2,Charlotte,15:04,Brian Roberts,126,loser,False,111
162,+1,0,1,3,0,2/1/2017,0,3,1,2,2/1/2017_Golden State_Charlotte,0,Golden State,0,1,0,0,0,Charlotte,7:42,Ramon Sessions,126,loser,False,111
163,+8,0,0,0,1,2/1/2017,1,1,2,2,2/1/2017_Golden State_Charlotte,0,Golden State,0,4,0,0,1,Charlotte,6:44,Christian Wood,126,loser,False,111
164,+9,1,1,0,0,2/1/2017,1,3,2,2,2/1/2017_Golden State_Charlotte,0,Golden State,1,5,1,0,1,Charlotte,5:31,Treveon Graham,126,loser,False,111
165,,,,,,2/1/2017,,,,,2/1/2017_Golden State_Charlotte,,Golden State,,,,,,Charlotte,DNP,Roy Hibbert,126,loser,False,111
166,+30,6,10,8,2,2/1/2017,10,19,3,3,2/1/2017_Charlotte_Golden State,1,Charlotte,1,29,1,1,5,Golden State,33:20,Klay Thompson,111,winner,True,126
167,+27,1,7,8,0,2/1/2017,7,17,3,3,2/1/2017_Charlotte_Golden State,2,Charlotte,0,18,1,1,8,Golden State,32:39,Kevin Durant,111,winner,True,126
168,+24,2,7,5,4,2/1/2017,3,10,0,0,2/1/2017_Charlotte_Golden State,0,Charlotte,1,8,1,1,10,Golden State,30:42,Draymond Green,111,winner,True,126
169,+25,11,15,8,0,2/1/2017,14,20,0,0,2/1/2017_Charlotte_Golden State,1,Charlotte,2,39,3,1,5,Golden State,30:16,Stephen Curry,111,winner,True,126
170,+25,0,0,0,4,2/1/2017,4,7,1,1,2/1/2017_Charlotte_Golden State,1,Charlotte,1,9,0,1,4,Golden State,17:08,JaVale McGee,111,winner,True,126
171,0,0,1,3,0,2/1/2017,3,4,0,0,2/1/2017_Charlotte_Golden State,0,Charlotte,1,6,0,0,5,Golden State,24:35,Andre Iguodala,111,winner,False,126
172,-13,1,4,0,1,2/1/2017,1,5,2,4,2/1/2017_Charlotte_Golden State,0,Charlotte,1,5,1,1,1,Golden State,18:15,Patrick McCaw,111,winner,False,126
173,-8,0,0,2,1,2/1/2017,1,3,0,0,2/1/2017_Charlotte_Golden State,1,Charlotte,3,2,0,0,1,Golden State,18:03,James Michael McAdoo,111,winner,False,126
174,-13,0,3,1,0,2/1/2017,1,6,0,0,2/1/2017_Charlotte_Golden State,1,Charlotte,3,2,1,1,4,Golden State,15:48,Ian Clark,111,winner,False,126
175,-9,0,1,0,0,2/1/2017,1,2,0,1,2/1/2017_Charlotte_Golden State,0,Charlotte,2,2,0,1,1,Golden State,9:10,Kevon Looney,111,winner,False,126
176,-8,0,0,0,0,2/1/2017,1,2,0,0,2/1/2017_Charlotte_Golden State,1,Charlotte,2,2,1,1,1,Golden State,5:57,Anderson Varejao,111,winner,False,126
177,-5,0,0,0,1,2/1/2017,1,1,2,2,2/1/2017_Charlotte_Golden State,1,Charlotte,1,4,0,1,2,Golden State,4:07,Damian Jones,111,winner,False,126
178,-16,0,2,2,0,2/1/2017,5,11,2,2,2/1/2017_Miami_Atlanta,0,Miami,0,12,1,4,1,Atlanta,26:01,Dennis Schroder,116,loser,True,93
179,-16,2,5,2,0,2/1/2017,2,9,4,4,2/1/2017_Miami_Atlanta,0,Miami,0,10,0,0,4,Atlanta,26:01,Tim Hardaway,116,loser,True,93
180,-11,0,0,1,2,2/1/2017,2,6,2,2,2/1/2017_Miami_Atlanta,3,Miami,3,6,1,0,11,Atlanta,25:00,Dwight Howard,116,loser,True,93
181,-15,0,3,2,0,2/1/2017,4,12,1,1,2/1/2017_Miami_Atlanta,2,Miami,1,9,2,1,7,Atlanta,24:04,Paul Millsap,116,loser,True,93
182,-11,1,3,1,1,2/1/2017,6,11,1,1,2/1/2017_Miami_Atlanta,0,Miami,0,14,2,2,0,Atlanta,23:12,Kent Bazemore,116,loser,True,93
183,-7,0,0,3,1,2/1/2017,2,6,0,1,2/1/2017_Miami_Atlanta,0,Miami,1,4,1,1,3,Atlanta,21:59,DeAndre' Bembry,116,loser,False,93
184,-7,1,5,0,0,2/1/2017,3,7,4,4,2/1/2017_Miami_Atlanta,2,Miami,0,11,0,1,6,Atlanta,19:32,Mike Dunleavy,116,loser,False,93
185,-6,1,1,0,1,2/1/2017,3,4,1,2,2/1/2017_Miami_Atlanta,0,Miami,1,8,1,0,3,Atlanta,16:26,Kris Humphries,116,loser,False,93
186,-18,2,3,0,0,2/1/2017,3,5,0,0,2/1/2017_Miami_Atlanta,1,Miami,2,8,1,2,1,Atlanta,14:27,Mike Muscala,116,loser,False,93
187,0,0,2,0,1,2/1/2017,0,3,0,0,2/1/2017_Miami_Atlanta,0,Miami,1,0,0,0,1,Atlanta,13:46,Mike Scott,116,loser,False,93
188,0,0,1,0,0,2/1/2017,2,5,0,1,2/1/2017_Miami_Atlanta,1,Miami,2,4,0,2,4,Atlanta,12:00,Lamar Patterson,116,loser,False,93
189,-13,0,1,1,0,2/1/2017,1,4,2,2,2/1/2017_Miami_Atlanta,0,Miami,2,4,0,1,0,Atlanta,11:25,Malcolm Delaney,116,loser,False,93
190,+5,0,0,1,0,2/1/2017,1,3,1,1,2/1/2017_Miami_Atlanta,0,Miami,1,3,1,1,2,Atlanta,6:07,Taurean Waller-Prince,116,loser,False,93
191,+25,0,0,0,2,2/1/2017,8,13,2,3,2/1/2017_Atlanta_Miami,4,Atlanta,1,18,1,2,18,Miami,30:07,Hassan Whiteside,93,winner,True,116
192,+33,2,4,3,2,2/1/2017,9,15,0,0,2/1/2017_Atlanta_Miami,2,Atlanta,2,20,2,3,7,Miami,29:49,Dion Waiters,93,winner,True,116
193,+3,4,5,5,0,2/1/2017,8,13,7,9,2/1/2017_Atlanta_Miami,0,Atlanta,4,27,1,2,5,Miami,29:41,Goran Dragic,93,winner,True,116
194,+20,0,2,3,1,2/1/2017,1,7,0,0,2/1/2017_Atlanta_Miami,2,Atlanta,0,2,0,0,5,Miami,29:22,Rodney McGruder,93,winner,True,116
195,+8,2,4,1,1,2/1/2017,3,5,0,0,2/1/2017_Atlanta_Miami,0,Atlanta,2,8,2,2,1,Miami,19:07,Luke Babbitt,93,winner,True,116
196,+16,1,5,5,2,2/1/2017,4,11,2,2,2/1/2017_Atlanta_Miami,1,Atlanta,5,11,2,1,3,Miami,32:24,Tyler Johnson,93,winner,False,116
197,+6,1,6,3,0,2/1/2017,2,11,2,2,2/1/2017_Atlanta_Miami,0,Atlanta,2,7,0,0,2,Miami,26:01,Wayne Ellington,93,winner,False,116
198,+9,2,6,3,3,2/1/2017,7,13,0,1,2/1/2017_Atlanta_Miami,0,Atlanta,1,16,1,1,2,Miami,23:00,James Johnson,93,winner,False,116
199,-2,0,0,0,0,2/1/2017,3,5,1,2,2/1/2017_Atlanta_Miami,1,Atlanta,1,7,1,1,4,Miami,17:53,Willie Reed,93,winner,False,116
200,-3,0,0,0,0,2/1/2017,0,0,0,0,2/1/2017_Atlanta_Miami,0,Atlanta,0,0,0,0,0,Miami,2:36,Okaro White,93,winner,False,116
201,,,,,,2/1/2017,,,,,2/1/2017_Atlanta_Miami,,Atlanta,,,,,,Miami,DNP,Udonis Haslem,93,winner,False,116
202,,,,,,2/1/2017,,,,,2/1/2017_Atlanta_Miami,,Atlanta,,,,,,Miami,DNP,Derrick Williams,93,winner,False,116
203,,,,,,2/1/2017,,,,,2/1/2017_Atlanta_Miami,,Atlanta,,,,,,Miami,DNP,Josh Richardson,93,winner,False,116
204,+21,0,1,5,0,2/1/2017,11,17,6,8,2/1/2017_Oklahoma City_Chicago,2,Oklahoma City,2,28,3,1,4,Chicago,29:46,Jimmy Butler,100,winner,True,128
205,+24,2,2,3,0,2/1/2017,5,7,0,0,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,1,12,0,1,3,Chicago,26:11,Jerian Grant,100,winner,True,128
206,+32,0,1,7,0,2/1/2017,7,12,4,4,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,1,18,2,0,7,Chicago,24:25,Dwyane Wade,100,winner,True,128
207,+22,1,1,0,1,2/1/2017,3,5,1,1,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,1,8,0,1,8,Chicago,21:31,Taj Gibson,100,winner,True,128
208,+22,0,0,0,1,2/1/2017,7,8,0,0,2/1/2017_Oklahoma City_Chicago,1,Oklahoma City,4,14,0,0,2,Chicago,20:42,Robin Lopez,100,winner,True,128
209,+4,0,0,0,0,2/1/2017,3,3,5,8,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,4,11,1,0,4,Chicago,23:43,Cristiano Felicio,100,winner,False,128
210,-4,1,3,2,0,2/1/2017,2,5,2,3,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,2,7,0,1,5,Chicago,23:35,Paul Zipser,100,winner,False,128
211,+4,0,2,0,0,2/1/2017,2,5,2,2,2/1/2017_Oklahoma City_Chicago,1,Oklahoma City,0,6,0,1,4,Chicago,19:36,Nikola Mirotic,100,winner,False,128
212,+6,0,0,6,0,2/1/2017,0,4,0,0,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,2,0,1,3,0,Chicago,16:35,Rajon Rondo,100,winner,False,128
213,+4,1,3,0,0,2/1/2017,4,7,2,2,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,1,11,0,1,1,Chicago,13:46,Doug McDermott,100,winner,False,128
214,+2,1,1,1,0,2/1/2017,1,2,0,0,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,0,3,0,0,1,Chicago,6:53,Isaiah Canaan,100,winner,False,128
215,+2,0,0,0,0,2/1/2017,1,2,0,0,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,1,2,0,0,1,Chicago,6:53,Bobby Portis,100,winner,False,128
216,+1,0,1,1,0,2/1/2017,3,4,2,2,2/1/2017_Oklahoma City_Chicago,0,Oklahoma City,0,8,0,0,2,Chicago,6:24,Michael Carter-Williams,100,winner,False,128
217,-24,1,4,1,2,2/1/2017,2,5,0,0,2/1/2017_Chicago_Oklahoma City,0,Chicago,2,5,0,1,6,Oklahoma City,30:07,Andre Roberson,128,loser,True,100
218,-23,2,7,8,1,2/1/2017,10,23,6,8,2/1/2017_Chicago_Oklahoma City,1,Chicago,1,28,2,3,5,Oklahoma City,29:25,Russell Westbrook,128,loser,True,100
219,-30,0,0,0,0,2/1/2017,3,7,2,2,2/1/2017_Chicago_Oklahoma City,3,Chicago,1,8,0,1,6,Oklahoma City,29:19,Steven Adams,128,loser,True,100
220,-14,1,6,0,0,2/1/2017,5,14,1,1,2/1/2017_Chicago_Oklahoma City,2,Chicago,5,12,1,1,5,Oklahoma City,24:40,Victor Oladipo,128,loser,True,100
221,-22,0,2,0,0,2/1/2017,1,10,0,0,2/1/2017_Chicago_Oklahoma City,1,Chicago,2,2,0,1,5,Oklahoma City,22:21,Domantas Sabonis,128,loser,True,100
222,-11,1,6,1,0,2/1/2017,3,11,0,0,2/1/2017_Chicago_Oklahoma City,1,Chicago,3,7,0,0,1,Oklahoma City,24:13,Anthony Morrow,128,loser,False,100
223,-2,1,4,0,0,2/1/2017,5,8,4,4,2/1/2017_Chicago_Oklahoma City,0,Chicago,2,15,1,0,1,Oklahoma City,19:51,Jerami Grant,128,loser,False,100
224,-5,1,2,5,0,2/1/2017,3,10,0,0,2/1/2017_Chicago_Oklahoma City,0,Chicago,1,7,1,0,0,Oklahoma City,19:25,Cameron Payne,128,loser,False,100
225,+6,1,2,1,1,2/1/2017,1,3,1,2,2/1/2017_Chicago_Oklahoma City,0,Chicago,1,4,1,1,1,Oklahoma City,13:59,Joffrey Lauvergne,128,loser,False,100
226,-6,1,2,0,0,2/1/2017,2,5,0,0,2/1/2017_Chicago_Oklahoma City,1,Chicago,3,5,0,1,3,Oklahoma City,13:12,Semaj Christon,128,loser,False,100
227,-2,1,2,1,1,2/1/2017,3,4,0,0,2/1/2017_Chicago_Oklahoma City,2,Chicago,0,7,0,0,4,Oklahoma City,6:53,Josh Huestis,128,loser,False,100
228,-2,0,0,0,0,2/1/2017,0,0,0,0,2/1/2017_Chicago_Oklahoma City,0,Chicago,0,0,0,0,0,Oklahoma City,3:26,Nick Collison,128,loser,False,100
229,-5,0,0,0,0,2/1/2017,0,0,0,0,2/1/2017_Chicago_Oklahoma City,0,Chicago,2,0,0,0,0,Oklahoma City,3:09,Kyle Singler,128,loser,False,100
230,+5,1,2,9,0,2/1/2017,2,5,8,9,2/1/2017_Orlando_Indiana,0,Orlando,3,13,0,5,1,Indiana,34:17,Jeff Teague,88,winner,True,98
231,+3,1,6,3,0,2/1/2017,3,14,1,1,2/1/2017_Orlando_Indiana,1,Orlando,2,8,0,5,7,Indiana,33:27,Paul George,88,winner,True,98
232,+3,1,3,3,1,2/1/2017,4,9,2,2,2/1/2017_Orlando_Indiana,0,Orlando,2,11,1,0,3,Indiana,31:34,Myles Turner,88,winner,True,98
233,+1,0,2,1,0,2/1/2017,6,11,0,0,2/1/2017_Orlando_Indiana,1,Orlando,4,12,3,1,5,Indiana,29:01,Thaddeus Young,88,winner,True,98
234,+6,4,5,0,0,2/1/2017,6,7,0,0,2/1/2017_Orlando_Indiana,0,Orlando,3,16,0,0,4,Indiana,20:51,C.J. Miles,88,winner,True,98
235,+6,2,2,0,0,2/1/2017,5,5,2,2,2/1/2017_Orlando_Indiana,1,Orlando,1,14,0,0,7,Indiana,21:07,Glenn Robinson,88,winner,False,98
236,+7,0,0,4,0,2/1/2017,0,3,0,0,2/1/2017_Orlando_Indiana,0,Orlando,2,0,0,1,2,Indiana,20:37,Monta Ellis,88,winner,False,98
237,+7,0,0,1,0,2/1/2017,1,2,4,4,2/1/2017_Orlando_Indiana,0,Orlando,2,6,0,1,1,Indiana,18:57,Lavoy Allen,88,winner,False,98
238,+7,0,0,3,0,2/1/2017,4,7,2,2,2/1/2017_Orlando_Indiana,2,Orlando,2,10,0,1,7,Indiana,16:26,Al Jefferson,88,winner,False,98
239,+5,0,0,1,0,2/1/2017,2,6,4,6,2/1/2017_Orlando_Indiana,0,Orlando,2,8,1,3,1,Indiana,13:43,Rodney Stuckey,88,winner,False,98
240,,,,,,2/1/2017,,,,,2/1/2017_Orlando_Indiana,,Orlando,,,,,,Indiana,DNP,Aaron Brooks,88,winner,False,98
241,,,,,,2/1/2017,,,,,2/1/2017_Orlando_Indiana,,Orlando,,,,,,Indiana,DNP,Joe Young,88,winner,False,98
242,,,,,,2/1/2017,,,,,2/1/2017_Orlando_Indiana,,Orlando,,,,,,Indiana,DNP,Kevin Seraphin,88,winner,False,98
243,-1,0,2,5,0,2/1/2017,6,15,3,6,2/1/2017_Indiana_Orlando,4,Indiana,2,15,2,3,15,Orlando,37:37,Nikola Vucevic,98,loser,True,88
244,-5,2,7,1,2,2/1/2017,6,16,6,6,2/1/2017_Indiana_Orlando,1,Indiana,0,20,2,0,9,Orlando,35:39,Serge Ibaka,98,loser,True,88
245,-2,0,4,1,1,2/1/2017,3,8,1,3,2/1/2017_Indiana_Orlando,0,Indiana,1,7,1,1,0,Orlando,31:32,Aaron Gordon,98,loser,True,88
246,-6,0,1,3,0,2/1/2017,5,10,1,1,2/1/2017_Indiana_Orlando,0,Indiana,3,11,0,1,6,Orlando,31:30,Elfrid Payton,98,loser,True,88
247,+1,2,5,4,0,2/1/2017,3,8,4,4,2/1/2017_Indiana_Orlando,0,Indiana,6,12,2,4,1,Orlando,29:34,Evan Fournier,98,loser,True,88
248,-6,1,2,2,0,2/1/2017,3,6,3,4,2/1/2017_Indiana_Orlando,1,Indiana,1,10,1,3,1,Orlando,20:51,D.J. Augustin,98,loser,False,88
249,-12,1,1,1,0,2/1/2017,2,4,0,0,2/1/2017_Indiana_Orlando,0,Indiana,3,5,2,1,0,Orlando,19:22,C.J. Watson,98,loser,False,88
250,-11,0,0,0,0,2/1/2017,1,3,0,2,2/1/2017_Indiana_Orlando,1,Indiana,5,2,1,1,2,Orlando,17:27,Bismack Biyombo,98,loser,False,88
251,-8,0,2,0,0,2/1/2017,2,7,2,2,2/1/2017_Indiana_Orlando,0,Indiana,1,6,1,0,1,Orlando,16:28,Jeff Green,98,loser,False,88
252,,,,,,2/1/2017,,,,,2/1/2017_Indiana_Orlando,,Indiana,,,,,,Orlando,DNP,C.J. Wilcox,98,loser,False,88
253,,,,,,2/1/2017,,,,,2/1/2017_Indiana_Orlando,,Indiana,,,,,,Orlando,DNP,Damjan Rudez,98,loser,False,88
254,,,,,,2/1/2017,,,,,2/1/2017_Indiana_Orlando,,Indiana,,,,,,Orlando,DNP,Mario Hezonja,98,loser,False,88
255,+11,0,0,5,1,2/1/2017,10,14,9,10,2/1/2017_Phoenix_LA Clippers,1,Phoenix,1,29,1,1,8,LA Clippers,34:04,Blake Griffin,114,winner,True,124
256,+16,2,7,3,1,2/1/2017,5,13,4,4,2/1/2017_Phoenix_LA Clippers,0,Phoenix,1,16,1,1,2,LA Clippers,30:40,J.J. Redick,114,winner,True,124
257,+15,2,3,1,0,2/1/2017,7,14,2,2,2/1/2017_Phoenix_LA Clippers,1,Phoenix,4,18,1,2,5,LA Clippers,30:14,Raymond Felton,114,winner,True,124
258,+9,0,4,4,0,2/1/2017,4,12,6,8,2/1/2017_Phoenix_LA Clippers,0,Phoenix,4,14,3,1,2,LA Clippers,28:24,Austin Rivers,114,winner,True,124
259,+13,0,0,2,4,2/1/2017,3,3,0,2,2/1/2017_Phoenix_LA Clippers,2,Phoenix,4,6,2,3,12,LA Clippers,22:40,DeAndre Jordan,114,winner,True,124
260,-6,0,2,5,1,2/1/2017,5,11,4,6,2/1/2017_Phoenix_LA Clippers,1,Phoenix,4,14,1,1,3,LA Clippers,32:02,Jamal Crawford,114,winner,False,124
261,-7,1,2,0,1,2/1/2017,2,7,4,4,2/1/2017_Phoenix_LA Clippers,2,Phoenix,4,9,0,0,7,LA Clippers,21:18,Marreese Speights,114,winner,False,124
262,+4,0,0,0,1,2/1/2017,4,5,0,0,2/1/2017_Phoenix_LA Clippers,1,Phoenix,5,8,1,1,2,LA Clippers,12:54,Luc Mbah a Moute,114,winner,False,124
263,-1,0,1,0,0,2/1/2017,0,1,0,0,2/1/2017_Phoenix_LA Clippers,0,Phoenix,1,0,0,0,3,LA Clippers,11:32,Alan Anderson,114,winner,False,124
264,-4,0,0,0,0,2/1/2017,1,1,0,0,2/1/2017_Phoenix_LA Clippers,0,Phoenix,0,2,0,0,0,LA Clippers,10:32,Wesley Johnson,114,winner,False,124
265,0,0,0,0,0,2/1/2017,3,3,2,2,2/1/2017_Phoenix_LA Clippers,0,Phoenix,0,8,0,0,1,LA Clippers,5:40,Brandon Bass,114,winner,False,124
266,,,,,,2/1/2017,,,,,2/1/2017_Phoenix_LA Clippers,,Phoenix,,,,,,LA Clippers,DNP,Paul Pierce,114,winner,False,124
267,-11,2,4,8,0,2/1/2017,13,22,13,15,2/1/2017_LA Clippers_Phoenix,0,LA Clippers,3,41,0,6,4,Phoenix,39:44,Eric Bledsoe,124,loser,True,114
268,-10,1,3,6,1,2/1/2017,7,19,5,5,2/1/2017_LA Clippers_Phoenix,2,LA Clippers,3,20,0,1,4,Phoenix,34:47,Devin Booker,124,loser,True,114
269,-19,0,0,0,0,2/1/2017,3,6,2,3,2/1/2017_LA Clippers_Phoenix,2,LA Clippers,4,8,0,0,3,Phoenix,28:33,T.J. Warren,124,loser,True,114
270,-5,1,6,1,0,2/1/2017,3,15,2,2,2/1/2017_LA Clippers_Phoenix,3,LA Clippers,2,9,4,0,5,Phoenix,27:44,Marquese Chriss,124,loser,True,114
271,-12,0,0,0,0,2/1/2017,5,5,1,2,2/1/2017_LA Clippers_Phoenix,1,LA Clippers,5,11,0,4,4,Phoenix,27:21,Tyson Chandler,124,loser,True,114
272,+9,2,3,2,1,2/1/2017,3,9,2,2,2/1/2017_LA Clippers_Phoenix,4,LA Clippers,5,10,1,0,14,Phoenix,33:46,P.J. Tucker,124,loser,False,114
273,-6,0,0,1,0,2/1/2017,3,9,3,4,2/1/2017_LA Clippers_Phoenix,1,LA Clippers,2,9,0,1,3,Phoenix,20:01,Leandro Barbosa,124,loser,False,114
274,+1,1,3,2,0,2/1/2017,2,6,0,0,2/1/2017_LA Clippers_Phoenix,3,LA Clippers,1,5,0,0,5,Phoenix,13:28,Dragan Bender,124,loser,False,114
275,+1,0,1,0,1,2/1/2017,0,3,0,0,2/1/2017_LA Clippers_Phoenix,0,LA Clippers,0,0,0,1,0,Phoenix,8:16,Brandon Knight,124,loser,False,114
276,+2,0,0,1,0,2/1/2017,0,2,1,2,2/1/2017_LA Clippers_Phoenix,2,LA Clippers,2,1,0,0,3,Phoenix,6:20,Alex Len,124,loser,False,114
277,,,,,,2/1/2017,,,,,2/1/2017_LA Clippers_Phoenix,,LA Clippers,,,,,,Phoenix,DNP,Alan Williams,124,loser,False,114
278,,,,,,2/1/2017,,,,,2/1/2017_LA Clippers_Phoenix,,LA Clippers,,,,,,Phoenix,DNP,Derrick Jones,124,loser,False,114
279,,,,,,2/1/2017,,,,,2/1/2017_LA Clippers_Phoenix,,LA Clippers,,,,,,Phoenix,DNP,Tyler Ulis,124,loser,False,114
280,-20,0,2,4,0,2/1/2017,2,10,5,6,2/1/2017_Utah_Milwaukee,2,Utah,3,9,1,3,6,Milwaukee,38:46,Giannis Antetokounmpo,104,loser,True,88
281,-18,0,2,0,1,2/1/2017,6,12,5,6,2/1/2017_Utah_Milwaukee,1,Utah,3,17,1,3,7,Milwaukee,31:55,Jabari Parker,104,loser,True,88
282,-15,1,3,6,0,2/1/2017,2,6,0,0,2/1/2017_Utah_Milwaukee,0,Utah,2,5,1,4,1,Milwaukee,25:58,Matthew Dellavedova,104,loser,True,88
283,-6,3,4,1,3,2/1/2017,4,8,1,4,2/1/2017_Utah_Milwaukee,3,Utah,4,12,1,0,5,Milwaukee,24:03,Thon Maker,104,loser,True,88
284,-23,2,3,0,0,2/1/2017,2,3,0,0,2/1/2017_Utah_Milwaukee,0,Utah,1,6,0,1,7,Milwaukee,21:53,Tony Snell,104,loser,True,88
285,0,2,2,4,0,2/1/2017,4,8,0,0,2/1/2017_Utah_Milwaukee,1,Utah,1,10,3,3,3,Milwaukee,30:53,Malcolm Brogdon,104,loser,False,88
286,-10,0,0,1,0,2/1/2017,6,12,1,2,2/1/2017_Utah_Milwaukee,1,Utah,3,13,2,0,4,Milwaukee,23:57,Greg Monroe,104,loser,False,88
287,+6,0,2,3,1,2/1/2017,1,3,0,0,2/1/2017_Utah_Milwaukee,0,Utah,1,2,1,0,1,Milwaukee,17:16,Jason Terry,104,loser,False,88
288,+10,1,4,0,2,2/1/2017,2,7,3,6,2/1/2017_Utah_Milwaukee,1,Utah,1,8,0,2,3,Milwaukee,17:07,Michael Beasley,104,loser,False,88
289,-4,0,1,0,0,2/1/2017,3,4,0,1,2/1/2017_Utah_Milwaukee,0,Utah,2,6,0,1,2,Milwaukee,8:12,Mirza Teletovic,104,loser,False,88
290,,,,,,2/1/2017,,,,,2/1/2017_Utah_Milwaukee,,Utah,,,,,,Milwaukee,DNP,Miles Plumlee,104,loser,False,88
291,,,,,,2/1/2017,,,,,2/1/2017_Utah_Milwaukee,,Utah,,,,,,Milwaukee,DNP,John Henson,104,loser,False,88
292,,,,,,2/1/2017,,,,,2/1/2017_Utah_Milwaukee,,Utah,,,,,,Milwaukee,DNP,Steve Novak,104,loser,False,88
293,+11,1,3,4,0,2/1/2017,3,9,0,0,2/1/2017_Milwaukee_Utah,0,Milwaukee,1,7,1,1,2,Utah,34:12,George Hill,88,winner,True,104
294,+22,0,0,1,1,2/1/2017,9,13,8,10,2/1/2017_Milwaukee_Utah,5,Milwaukee,6,26,1,2,14,Utah,34:07,Rudy Gobert,88,winner,True,104
295,+21,3,6,5,0,2/1/2017,8,13,8,10,2/1/2017_Milwaukee_Utah,1,Milwaukee,2,27,3,2,5,Utah,32:05,Gordon Hayward,88,winner,True,104
296,+9,0,3,1,0,2/1/2017,1,6,0,0,2/1/2017_Milwaukee_Utah,1,Milwaukee,3,2,1,2,2,Utah,19:40,Boris Diaw,88,winner,True,104
297,-3,1,2,0,0,2/1/2017,1,3,0,0,2/1/2017_Milwaukee_Utah,1,Milwaukee,1,3,0,1,1,Utah,7:59,Rodney Hood,88,winner,True,104
298,+8,2,3,5,0,2/1/2017,5,9,2,3,2/1/2017_Milwaukee_Utah,1,Milwaukee,0,14,0,1,6,Utah,27:10,Joe Johnson,88,winner,False,104
299,+4,1,4,0,0,2/1/2017,2,7,1,2,2/1/2017_Milwaukee_Utah,0,Milwaukee,0,6,2,2,4,Utah,24:41,Alec Burks,88,winner,False,104
300,+23,1,4,5,0,2/1/2017,1,4,0,0,2/1/2017_Milwaukee_Utah,0,Milwaukee,4,3,3,4,3,Utah,23:11,Joe Ingles,88,winner,False,104
301,-5,1,2,1,0,2/1/2017,3,6,0,0,2/1/2017_Milwaukee_Utah,0,Milwaukee,4,7,0,0,3,Utah,15:13,Trey Lyles,88,winner,False,104
302,-6,0,0,0,1,2/1/2017,2,5,2,2,2/1/2017_Milwaukee_Utah,2,Milwaukee,1,6,0,0,4,Utah,13:53,Jeff Withey,88,winner,False,104
303,-4,1,2,0,0,2/1/2017,1,3,0,0,2/1/2017_Milwaukee_Utah,0,Milwaukee,1,3,0,0,2,Utah,7:49,Dante Exum,88,winner,False,104
304,,,,,,2/1/2017,,,,,2/1/2017_Milwaukee_Utah,,Milwaukee,,,,,,Utah,DNP,Raul Neto,88,winner,False,104
305,,,,,,2/1/2017,,,,,2/1/2017_Milwaukee_Utah,,Milwaukee,,,,,,Utah,DNP,Shelvin Mack,88,winner,False,104
306,+9,0,0,3,2,2/2/2017,11,13,2,3,2/2/2017_Houston_Atlanta,5,Houston,1,24,1,5,23,Atlanta,37:18,Dwight Howard,108,winner,True,113
307,+15,4,9,3,1,2/2/2017,12,18,5,7,2/2/2017_Houston_Atlanta,0,Houston,2,33,0,3,6,Atlanta,33:09,Tim Hardaway,108,winner,True,113
308,+9,1,3,6,0,2/2/2017,3,7,0,0,2/2/2017_Houston_Atlanta,0,Houston,0,7,2,2,3,Atlanta,31:08,Kent Bazemore,108,winner,True,113
309,-19,1,4,3,0,2/2/2017,4,8,7,8,2/2/2017_Houston_Atlanta,0,Houston,4,16,2,4,4,Atlanta,29:01,Paul Millsap,108,winner,True,113
310,-16,0,3,3,0,2/2/2017,2,12,1,1,2/2/2017_Houston_Atlanta,0,Houston,3,5,0,3,2,Atlanta,20:54,Dennis Schroder,108,winner,True,113
311,+22,0,3,4,0,2/2/2017,1,10,0,0,2/2/2017_Houston_Atlanta,0,Houston,1,2,2,2,5,Atlanta,25:08,Malcolm Delaney,108,winner,False,113
312,-7,2,4,2,0,2/2/2017,2,4,1,2,2/2/2017_Houston_Atlanta,0,Houston,2,7,1,0,1,Atlanta,21:53,Mike Dunleavy,108,winner,False,113
313,+16,0,1,2,0,2/2/2017,5,6,0,0,2/2/2017_Houston_Atlanta,1,Houston,4,10,0,1,4,Atlanta,21:21,DeAndre' Bembry,108,winner,False,113
