3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,name,opp_score,started,team_score,+/-,is_Home,Team_Win,time_played_(s)
1,3,2,0,2013-02-24,2,5,0,0,2/24/2013_Dallas_LA Lakers,0,Dallas,1,5,0,0,2,LA Lakers,Steve Blake,99,0,103,-2,0,1,964
4,4,1,0,2013-02-24,11,19,4,5,2/24/2013_Dallas_LA Lakers,0,LA Lakers,1,30,3,2,13,Dallas,Dirk Nowitzki,103,1,99,5,1,0,2327
1,3,2,0,2013-02-24,2,9,3,6,2/24/2013_Dallas_LA Lakers,0,LA Lakers,5,8,2,3,3,Dallas,O.J. Mayo,103,1,99,-17,1,0,2076
1,2,4,0,2013-02-24,3,11,0,0,2/24/2013_Dallas_LA Lakers,1,LA Lakers,1,7,3,1,1,Dallas,Darren Collison,103,1,99,-4,1,0,1723
0,1,2,0,2013-02-24,3,4,0,0,2/24/2013_Dallas_LA Lakers,3,LA Lakers,1,6,1,0,8,Dallas,Shawn Marion,103,1,99,-7,1,0,1507
0,0,0,0,2013-02-24,0,1,0,0,2/24/2013_Dallas_LA Lakers,0,LA Lakers,2,0,0,1,0,Dallas,Bernard James,103,1,99,-4,1,0,186
0,0,2,0,2013-02-24,6,13,2,4,2/24/2013_Dallas_LA Lakers,5,LA Lakers,5,14,0,1,8,Dallas,Elton Brand,103,0,99,-12,1,0,1717
1,5,3,1,2013-02-24,6,13,2,2,2/24/2013_Dallas_LA Lakers,0,LA Lakers,3,15,2,2,1,Dallas,Vince Carter,103,0,99,1,1,0,1696
0,1,4,0,2013-02-24,3,9,0,0,2/24/2013_Dallas_LA Lakers,1,LA Lakers,2,6,0,0,3,Dallas,Mike James,103,0,99,0,1,0,1157
1,2,1,0,2013-02-24,1,2,0,0,2/24/2013_Dallas_LA Lakers,0,LA Lakers,0,3,0,1,2,Dallas,Jae Crowder,103,0,99,4,1,0,1116
0,0,0,0,2013-02-24,1,2,2,2,2/24/2013_Dallas_LA Lakers,1,LA Lakers,3,4,0,1,4,Dallas,Chris Kaman,103,0,99,8,1,0,497
0,0,0,0,2013-02-24,3,4,0,0,2/24/2013_Dallas_LA Lakers,1,LA Lakers,0,6,0,0,1,Dallas,Brandan Wright,103,0,99,6,1,0,394
0,0,0,0,2013-02-24,0,0,0,0,2/24/2013_Dallas_LA Lakers,0,LA Lakers,0,0,0,0,0,Dallas,Anthony Morrow,103,0,99,0,1,0,4
0,2,3,0,2013-02-24,3,7,3,4,2/24/2013_Miami_Cleveland,3,Miami,2,9,0,0,6,Cleveland,Alonzo Gee,109,1,105,-6,0,0,2429
2,6,5,1,2013-02-24,6,16,3,3,2/24/2013_Miami_Cleveland,1,Miami,3,17,1,0,2,Cleveland,Kyrie Irving,109,1,105,-12,0,0,2175
1,2,3,0,2013-02-24,11,17,3,5,2/24/2013_Miami_Cleveland,1,Miami,0,26,0,2,2,Cleveland,Dion Waiters,109,1,105,-5,0,0,1878
0,0,0,1,2013-02-24,5,12,1,1,2/24/2013_Miami_Cleveland,2,Miami,0,11,2,0,12,Cleveland,Tristan Thompson,109,1,105,0,0,0,1798
0,0,0,1,2013-02-24,2,4,3,3,2/24/2013_Miami_Cleveland,1,Miami,4,7,0,1,2,Cleveland,Tyler Zeller,109,1,105,8,0,0,908
5,9,1,0,2013-02-24,6,11,2,2,2/24/2013_Miami_Cleveland,0,Miami,3,19,1,0,2,Cleveland,C.J. Miles,109,0,105,8,0,0,1278
0,0,0,0,2013-02-24,5,7,1,2,2/24/2013_Miami_Cleveland,1,Miami,2,11,0,2,3,Cleveland,Marreese Speights,109,0,105,-12,0,0,1092
0,0,1,1,2013-02-24,0,0,0,0,2/24/2013_Miami_Cleveland,0,Miami,4,0,1,3,1,Cleveland,Luke Walton,109,0,105,-10,0,0,1072
0,0,4,0,2013-02-24,0,0,0,0,2/24/2013_Miami_Cleveland,0,Miami,0,0,0,2,5,Cleveland,Shaun Livingston,109,0,105,-6,0,0,894
0,1,1,0,2013-02-24,1,4,3,4,2/24/2013_Miami_Cleveland,0,Miami,1,5,2,1,0,Cleveland,Wayne Ellington,109,0,105,15,0,0,876
0,1,8,0,2013-02-24,10,19,8,11,2/24/2013_Miami_Cleveland,2,Cleveland,0,28,1,2,3,Miami,LeBron James,105,1,109,6,1,1,2331
0,0,6,2,2013-02-24,11,22,2,3,2/24/2013_Miami_Cleveland,0,Cleveland,3,24,1,1,5,Miami,Dwyane Wade,105,1,109,-6,1,1,2305
4,5,4,0,2013-02-24,4,6,4,4,2/24/2013_Miami_Cleveland,0,Cleveland,3,16,2,3,3,Miami,Mario Chalmers,105,1,109,8,1,1,2097
1,1,3,4,2013-02-24,3,7,0,0,2/24/2013_Miami_Cleveland,2,Cleveland,1,7,0,1,5,Miami,Chris Bosh,105,1,109,10,1,1,1931
0,0,0,1,2013-02-24,2,2,3,4,2/24/2013_Miami_Cleveland,0,Cleveland,4,7,1,0,10,Miami,Udonis Haslem,105,1,109,12,1,1,1088
4,7,0,1,2013-02-24,4,7,2,2,2/24/2013_Miami_Cleveland,0,Cleveland,3,14,2,0,1,Miami,Shane Battier,105,0,109,5,1,1,1426
3,3,0,0,2013-02-24,4,6,0,0,2/24/2013_Miami_Cleveland,0,Cleveland,0,11,1,3,1,Miami,Ray Allen,105,0,109,4,1,1,1248
0,0,0,0,2013-02-24,0,1,0,0,2/24/2013_Miami_Cleveland,2,Cleveland,1,0,0,1,4,Miami,Chris Andersen,105,0,109,-9,1,1,896
0,2,2,1,2013-02-24,1,4,0,0,2/24/2013_Miami_Cleveland,0,Cleveland,1,2,0,0,1,Miami,Norris Cole,105,0,109,-4,1,1,783
0,0,0,0,2013-02-24,0,1,0,0,2/24/2013_Miami_Cleveland,0,Cleveland,1,0,0,0,1,Miami,Rashard Lewis,105,0,109,-6,1,1,295
0,0,3,1,2013-02-24,8,15,6,6,2/24/2013_Minnesota_Golden State,5,Minnesota,3,22,1,5,13,Golden State,David Lee,99,1,100,9,0,1,2434
1,3,0,0,2013-02-24,4,13,1,2,2/24/2013_Minnesota_Golden State,1,Minnesota,6,10,2,2,3,Golden State,Klay Thompson,99,1,100,-1,0,1,2024
1,5,5,0,2013-02-24,6,15,5,5,2/24/2013_Minnesota_Golden State,1,Minnesota,5,18,5,6,5,Golden State,Stephen Curry,99,1,100,1,0,1,2014
0,1,0,0,2013-02-24,3,5,1,2,2/24/2013_Minnesota_Golden State,1,Minnesota,2,7,0,0,2,Golden State,Harrison Barnes,99,1,100,-11,0,1,1327
0,0,1,2,2013-02-24,0,0,0,0,2/24/2013_Minnesota_Golden State,0,Minnesota,3,0,0,0,1,Golden State,Andris Biedrins,99,1,100,-12,0,1,748
5,7,8,0,2013-02-24,8,19,2,2,2/24/2013_Minnesota_Golden State,1,Minnesota,2,23,1,2,5,Golden State,Jarrett Jack,99,0,100,15,0,1,2131
0,0,0,0,2013-02-24,8,9,3,4,2/24/2013_Minnesota_Golden State,2,Minnesota,2,19,1,3,9,Golden State,Carl Landry,99,0,100,14,0,1,1970
0,1,0,0,2013-02-24,0,3,0,0,2/24/2013_Minnesota_Golden State,2,Minnesota,1,0,0,1,6,Golden State,Draymond Green,99,0,100,-3,0,1,660
0,0,0,0,2013-02-24,0,0,0,0,2/24/2013_Minnesota_Golden State,0,Minnesota,2,0,1,2,3,Golden State,Richard Jefferson,99,0,100,-1,0,1,546
0,0,1,1,2013-02-24,0,2,0,0,2/24/2013_Minnesota_Golden State,1,Minnesota,1,0,0,1,1,Golden State,Festus Ezeli,99,0,100,-4,0,1,401
0,0,0,0,2013-02-24,0,0,1,2,2/24/2013_Minnesota_Golden State,0,Minnesota,1,1,0,0,0,Golden State,Kent Bazemore,99,0,100,-2,0,1,145
0,2,3,0,2013-02-24,5,10,4,5,2/24/2013_Minnesota_Golden State,1,Golden State,2,14,3,1,5,Minnesota,Andrei Kirilenko,100,1,99,2,1,0,2440
0,2,11,0,2013-02-24,3,10,10,11,2/24/2013_Minnesota_Golden State,1,Golden State,1,16,6,6,8,Minnesota,Ricky Rubio,100,1,99,9,1,0,2332
0,1,0,1,2013-02-24,9,15,5,5,2/24/2013_Minnesota_Golden State,4,Golden State,3,23,0,1,12,Minnesota,Derrick Williams,100,1,99,12,1,0,2261
0,0,1,1,2013-02-24,10,18,1,3,2/24/2013_Minnesota_Golden State,5,Golden State,5,21,2,3,8,Minnesota,Nikola Pekovic,100,1,99,8,1,0,2005
1,3,5,0,2013-02-24,6,14,1,1,2/24/2013_Minnesota_Golden State,0,Golden State,5,14,1,1,2,Minnesota,Luke Ridnour,100,1,99,4,1,0,1942
0,0,0,0,2013-02-24,0,4,2,4,2/24/2013_Minnesota_Golden State,2,Golden State,1,2,0,0,3,Minnesota,Dante Cunningham,100,0,99,-16,1,0,1234
0,2,2,0,2013-02-24,2,7,0,0,2/24/2013_Minnesota_Golden State,1,Golden State,0,4,0,3,3,Minnesota,J.J. Barea,100,0,99,-9,1,0,972
0,1,1,0,2013-02-24,2,7,0,0,2/24/2013_Minnesota_Golden State,0,Golden State,1,4,0,2,0,Minnesota,Alexey Shved,100,0,99,-9,1,0,954
0,0,0,0,2013-02-24,0,0,1,2,2/24/2013_Minnesota_Golden State,0,Golden State,3,1,0,0,0,Minnesota,Greg Stiemsma,100,0,99,-6,1,0,260
0,0,2,0,2013-02-24,5,13,6,6,2/24/2013_New Orleans_Sacramento,1,New Orleans,2,16,2,2,10,Sacramento,DeMarcus Cousins,110,1,95,-7,0,0,2240
6,7,3,1,2013-02-24,6,14,0,0,2/24/2013_New Orleans_Sacramento,1,New Orleans,0,18,0,2,3,Sacramento,John Salmons,110,1,95,-8,0,0,2203
2,3,4,0,2013-02-24,4,16,2,2,2/24/2013_New Orleans_Sacramento,1,New Orleans,2,12,1,0,3,Sacramento,Tyreke Evans,110,1,95,-23,0,0,2050
1,3,5,0,2013-02-24,6,14,3,3,2/24/2013_New Orleans_Sacramento,1,New Orleans,2,16,2,1,3,Sacramento,Isaiah Thomas,110,1,95,-15,0,0,2028
0,0,0,1,2013-02-24,8,11,0,0,2/24/2013_New Orleans_Sacramento,4,New Orleans,2,16,0,3,9,Sacramento,Jason Thompson,110,1,95,-3,0,0,1696
2,3,3,0,2013-02-24,4,7,2,2,2/24/2013_New Orleans_Sacramento,2,New Orleans,1,12,0,2,4,Sacramento,Marcus Thornton,110,0,95,-2,0,0,1830
0,1,0,2,2013-02-24,0,2,0,0,2/24/2013_New Orleans_Sacramento,0,New Orleans,4,0,0,1,1,Sacramento,James Johnson,110,0,95,-15,0,0,902
0,0,1,0,2013-02-24,0,0,0,0,2/24/2013_New Orleans_Sacramento,1,New Orleans,1,0,0,0,3,Sacramento,Chuck Hayes,110,0,95,-7,0,0,753
1,2,2,0,2013-02-24,1,4,0,0,2/24/2013_New Orleans_Sacramento,0,New Orleans,1,3,0,1,2,Sacramento,Jimmer Fredette,110,0,95,3,0,0,553
0,0,0,0,2013-02-24,1,2,0,0,2/24/2013_New Orleans_Sacramento,0,New Orleans,1,2,0,1,0,Sacramento,Patrick Patterson,110,0,95,2,0,0,145
0,2,13,0,2013-02-24,5,12,2,2,2/24/2013_New Orleans_Sacramento,1,Sacramento,2,12,0,1,5,New Orleans,Greivis Vasquez,95,1,110,15,1,1,2292
0,1,2,3,2013-02-24,2,6,0,0,2/24/2013_New Orleans_Sacramento,1,Sacramento,2,4,3,1,8,New Orleans,Al-Farouq Aminu,95,1,110,4,1,1,1842
0,3,8,0,2013-02-24,6,13,5,5,2/24/2013_New Orleans_Sacramento,0,Sacramento,2,17,1,5,1,New Orleans,Eric Gordon,95,1,110,11,1,1,1757
0,0,1,0,2013-02-24,9,14,2,2,2/24/2013_New Orleans_Sacramento,3,Sacramento,1,20,0,0,8,New Orleans,Anthony Davis,95,1,110,13,1,1,1665
0,0,1,2,2013-02-24,6,11,0,0,2/24/2013_New Orleans_Sacramento,3,Sacramento,1,12,0,0,7,New Orleans,Robin Lopez,95,1,110,1,1,1,1605
2,3,3,1,2013-02-24,7,12,1,1,2/24/2013_New Orleans_Sacramento,5,Sacramento,1,17,0,1,9,New Orleans,Ryan Anderson,95,0,110,15,1,1,1419
1,2,0,0,2013-02-24,2,5,0,1,2/24/2013_New Orleans_Sacramento,0,Sacramento,1,5,0,0,1,New Orleans,Austin Rivers,95,0,110,9,1,1,1301
3,4,0,1,2013-02-24,4,7,2,2,2/24/2013_New Orleans_Sacramento,0,Sacramento,0,13,0,1,2,New Orleans,Roger Mason,95,0,110,16,1,1,1003
0,0,2,2,2013-02-24,3,6,2,2,2/24/2013_New Orleans_Sacramento,2,Sacramento,2,8,1,0,4,New Orleans,Jason Smith,95,0,110,11,1,1,929
0,1,1,0,2013-02-24,1,3,0,0,2/24/2013_New Orleans_Sacramento,0,Sacramento,1,2,0,0,1,New Orleans,Brian Roberts,95,0,110,-5,1,1,410
0,0,0,0,2013-02-24,0,0,0,0,2/24/2013_New Orleans_Sacramento,0,Sacramento,0,0,0,0,0,New Orleans,Xavier Henry,95,0,110,-5,1,1,59
0,0,0,0,2013-02-24,0,0,0,0,2/24/2013_New Orleans_Sacramento,0,Sacramento,0,0,0,0,0,New Orleans,Darius Miller,95,0,110,-5,1,1,59
0,0,0,0,2013-02-24,0,0,0,0,2/24/2013_New Orleans_Sacramento,0,Sacramento,0,0,0,0,0,New Orleans,Lance Thomas,95,0,110,-5,1,1,59
3,7,5,1,2013-02-24,12,24,3,4,2/24/2013_New York_Philadelphia,0,New York,3,30,0,4,5,Philadelphia,Jrue Holiday,99,1,93,9,0,0,2624
0,1,8,0,2013-02-24,7,18,7,7,2/24/2013_New York_Philadelphia,1,New York,3,21,1,3,6,Philadelphia,Evan Turner,99,1,93,0,0,0,2465
0,0,1,0,2013-02-24,5,12,1,3,2/24/2013_New York_Philadelphia,3,New York,5,11,4,0,10,Philadelphia,Thaddeus Young,99,1,93,9,0,0,2149
0,0,1,1,2013-02-24,3,11,4,4,2/24/2013_New York_Philadelphia,5,New York,2,10,0,2,9,Philadelphia,Spencer Hawes,99,1,93,-7,0,0,1717
0,2,0,0,2013-02-24,0,4,0,0,2/24/2013_New York_Philadelphia,0,New York,2,0,1,0,2,Philadelphia,Nick Young,99,1,93,-2,0,0,1030
1,1,3,0,2013-02-24,3,6,0,0,2/24/2013_New York_Philadelphia,0,New York,1,7,0,2,4,Philadelphia,Jeremy Pargo,99,0,93,-5,0,0,1833
0,0,0,0,2013-02-24,5,6,0,0,2/24/2013_New York_Philadelphia,2,New York,4,10,1,1,8,Philadelphia,Lavoy Allen,99,0,93,-4,0,0,1291
0,2,0,0,2013-02-24,0,2,0,0,2/24/2013_New York_Philadelphia,0,New York,0,0,0,0,0,Philadelphia,Dorell Wright,99,0,93,-20,0,0,820
0,0,0,0,2013-02-24,1,2,2,2,2/24/2013_New York_Philadelphia,0,New York,2,4,1,0,0,Philadelphia,Damien Wilkins,99,0,93,-10,0,0,472
1,6,2,0,2013-02-24,6,18,16,18,2/24/2013_New York_Philadelphia,1,Philadelphia,2,29,0,5,7,New York,Carmelo Anthony,93,1,99,-14,1,1,2421
2,8,4,0,2013-02-24,6,15,0,0,2/24/2013_New York_Philadelphia,0,Philadelphia,1,14,1,0,0,New York,Raymond Felton,93,1,99,-7,1,1,2161
0,0,1,3,2013-02-24,2,2,1,3,2/24/2013_New York_Philadelphia,4,Philadelphia,2,5,0,2,12,New York,Tyson Chandler,93,1,99,14,1,1,2115
0,6,2,0,2013-02-24,1,7,1,2,2/24/2013_New York_Philadelphia,3,Philadelphia,1,3,1,2,9,New York,Jason Kidd,93,1,99,-9,1,1,1569
1,2,1,0,2013-02-24,1,5,1,1,2/24/2013_New York_Philadelphia,0,Philadelphia,3,4,1,1,2,New York,Iman Shumpert,93,1,99,0,1,1,791
3,6,2,0,2013-02-24,5,12,1,2,2/24/2013_New York_Philadelphia,1,Philadelphia,2,14,1,1,6,New York,J.R. Smith,93,0,99,5,1,1,2156
0,0,0,0,2013-02-24,9,10,4,6,2/24/2013_New York_Philadelphia,2,Philadelphia,5,22,2,1,5,New York,Amar'e Stoudemire,93,0,99,10,1,1,1300
1,2,0,0,2013-02-24,1,2,1,1,2/24/2013_New York_Philadelphia,0,Philadelphia,1,4,1,0,6,New York,Steve Novak,93,0,99,20,1,1,1134
0,3,5,0,2013-02-24,1,4,2,2,2/24/2013_New York_Philadelphia,0,Philadelphia,1,4,0,0,1,New York,Pablo Prigioni,93,0,99,11,1,1,754
0,0,2,1,2013-02-24,2,9,4,8,2/24/2013_Oklahoma City_Chicago,4,Oklahoma City,1,8,1,1,9,Chicago,Joakim Noah,102,1,72,-22,0,0,1954
1,8,5,0,2013-02-24,2,14,8,9,2/24/2013_Oklahoma City_Chicago,0,Oklahoma City,0,13,3,1,3,Chicago,Nate Robinson,102,1,72,-23,0,0,1819
1,2,1,1,2013-02-24,6,14,0,0,2/24/2013_Oklahoma City_Chicago,4,Oklahoma City,1,13,1,1,4,Chicago,Luol Deng,102,1,72,-22,0,0,1804
0,0,1,0,2013-02-24,1,5,0,0,2/24/2013_Oklahoma City_Chicago,2,Oklahoma City,2,2,2,3,7,Chicago,Carlos Boozer,102,1,72,-14,0,0,1425
0,0,0,0,2013-02-24,2,7,1,1,2/24/2013_Oklahoma City_Chicago,1,Oklahoma City,1,5,0,2,4,Chicago,Richard Hamilton,102,1,72,-15,0,0,1055
1,3,1,0,2013-02-24,4,8,0,0,2/24/2013_Oklahoma City_Chicago,0,Oklahoma City,3,9,0,1,1,Chicago,Marco Belinelli,102,0,72,-12,0,0,1399
0,0,0,1,2013-02-24,2,11,4,4,2/24/2013_Oklahoma City_Chicago,3,Oklahoma City,1,8,0,1,5,Chicago,Taj Gibson,102,0,72,-18,0,0,1096
0,1,1,0,2013-02-24,1,3,0,0,2/24/2013_Oklahoma City_Chicago,0,Oklahoma City,3,2,1,2,2,Chicago,Jimmy Butler,102,0,72,-11,0,0,1082
0,2,2,1,2013-02-24,1,6,1,2,2/24/2013_Oklahoma City_Chicago,0,Oklahoma City,1,3,1,3,0,Chicago,Marquis Teague,102,0,72,-7,0,0,1061
0,0,1,0,2013-02-24,3,5,0,0,2/24/2013_Oklahoma City_Chicago,1,Oklahoma City,2,6,1,1,6,Chicago,Nazr Mohammed,102,0,72,-4,0,0,720
1,1,0,1,2013-02-24,1,3,0,0,2/24/2013_Oklahoma City_Chicago,1,Oklahoma City,2,3,0,1,3,Chicago,Vladimir Radmanovic,102,0,72,-2,0,0,565
0,1,0,0,2013-02-24,0,1,0,0,2/24/2013_Oklahoma City_Chicago,0,Oklahoma City,1,0,0,0,0,Chicago,Daequan Cook,102,0,72,0,0,0,421
1,2,3,0,2013-02-24,10,17,2,2,2/24/2013_Oklahoma City_Chicago,0,Chicago,2,23,1,3,1,Oklahoma City,Russell Westbrook,72,1,102,27,1,1,1906
1,4,6,2,2013-02-24,6,19,6,6,2/24/2013_Oklahoma City_Chicago,2,Chicago,0,19,0,4,16,Oklahoma City,Kevin Durant,72,1,102,22,1,1,1902
1,2,0,3,2013-02-24,7,12,2,2,2/24/2013_Oklahoma City_Chicago,5,Chicago,2,17,1,1,10,Oklahoma City,Serge Ibaka,72,1,102,23,1,1,1819
0,0,1,2,2013-02-24,0,2,0,0,2/24/2013_Oklahoma City_Chicago,1,Chicago,3,0,0,1,8,Oklahoma City,Kendrick Perkins,72,1,102,21,1,1,1512
1,2,1,0,2013-02-24,3,5,4,4,2/24/2013_Oklahoma City_Chicago,1,Chicago,3,11,1,1,1,Oklahoma City,Thabo Sefolosha,72,1,102,19,1,1,1406
1,4,2,0,2013-02-24,1,5,2,2,2/24/2013_Oklahoma City_Chicago,0,Chicago,3,5,1,1,3,Oklahoma City,Kevin Martin,72,0,102,13,1,1,1198
0,2,0,0,2013-02-24,3,6,1,1,2/24/2013_Oklahoma City_Chicago,0,Chicago,1,7,0,1,2,Oklahoma City,Reggie Jackson,72,0,102,3,1,1,974
0,0,2,0,2013-02-24,2,3,0,0,2/24/2013_Oklahoma City_Chicago,1,Chicago,1,4,2,3,2,Oklahoma City,Nick Collison,72,0,102,9,1,1,854
1,1,0,0,2013-02-24,2,3,4,4,2/24/2013_Oklahoma City_Chicago,1,Chicago,1,9,1,0,2,Oklahoma City,Jeremy Lamb,72,0,102,4,1,1,720
0,0,0,1,2013-02-24,0,0,1,2,2/24/2013_Oklahoma City_Chicago,1,Chicago,2,1,0,2,2,Oklahoma City,Hasheem Thabeet,72,0,102,6,1,1,675
0,0,0,0,2013-02-24,1,4,0,0,2/24/2013_Oklahoma City_Chicago,0,Chicago,0,2,1,0,1,Oklahoma City,Perry Jones,72,0,102,2,1,1,565
0,0,1,1,2013-02-24,1,3,2,4,2/24/2013_Oklahoma City_Chicago,2,Chicago,1,4,0,0,4,Oklahoma City,Daniel Orton,72,0,102,2,1,1,534
0,0,1,0,2013-02-24,0,0,0,0,2/24/2013_Oklahoma City_Chicago,0,Chicago,0,0,1,0,0,Oklahoma City,DeAndre Liggins,72,0,102,-1,1,1,335
1,4,2,1,2013-02-24,5,13,5,6,2/24/2013_Phoenix_San Antonio,1,Phoenix,3,16,3,1,9,San Antonio,Kawhi Leonard,87,1,97,-2,0,1,1996
0,0,1,0,2013-02-24,5,7,4,5,2/24/2013_Phoenix_San Antonio,1,Phoenix,2,14,0,3,5,San Antonio,Tiago Splitter,87,1,97,1,0,1,1676
0,0,3,0,2013-02-24,5,12,0,0,2/24/2013_Phoenix_San Antonio,2,Phoenix,3,10,0,3,8,San Antonio,Tim Duncan,87,1,97,1,0,1,1675
0,0,1,1,2013-02-24,1,4,2,2,2/24/2013_Phoenix_San Antonio,0,Phoenix,2,4,1,1,2,San Antonio,Nando De Colo,87,1,97,-7,0,1,1624
2,5,2,1,2013-02-24,3,7,0,0,2/24/2013_Phoenix_San Antonio,0,Phoenix,1,8,2,1,2,San Antonio,Danny Green,87,1,97,8,0,1,1341
0,0,6,1,2013-02-24,1,5,10,15,2/24/2013_Phoenix_San Antonio,0,Phoenix,2,12,3,4,3,San Antonio,Manu Ginobili,87,0,97,6,0,1,1442
1,4,1,0,2013-02-24,5,11,5,5,2/24/2013_Phoenix_San Antonio,0,Phoenix,3,16,0,1,2,San Antonio,Patty Mills,87,0,97,13,0,1,1353
0,0,3,1,2013-02-24,5,5,2,2,2/24/2013_Phoenix_San Antonio,0,Phoenix,4,12,0,0,4,San Antonio,Boris Diaw,87,0,97,8,0,1,1267
0,2,1,0,2013-02-24,1,4,0,0,2/24/2013_Phoenix_San Antonio,0,Phoenix,4,2,0,0,0,San Antonio,Matt Bonner,87,0,97,14,0,1,1006
1,2,2,0,2013-02-24,1,4,0,0,2/24/2013_Phoenix_San Antonio,0,Phoenix,0,3,1,2,1,San Antonio,Stephen Jackson,87,0,97,12,0,1,884
0,0,0,0,2013-02-24,0,0,0,0,2/24/2013_Phoenix_San Antonio,0,Phoenix,2,0,0,1,0,San Antonio,Aron Baynes,87,0,97,-4,0,1,136
0,0,3,3,2013-02-24,10,15,1,1,2/24/2013_Phoenix_San Antonio,2,San Antonio,2,21,1,4,12,Phoenix,Marcin Gortat,97,1,87,2,1,0,2405
2,4,11,1,2013-02-24,3,14,2,4,2/24/2013_Phoenix_San Antonio,0,San Antonio,4,10,3,5,1,Phoenix,Goran Dragic,97,1,87,2,1,0,2263
0,1,4,1,2013-02-24,3,7,3,3,2/24/2013_Phoenix_San Antonio,1,San Antonio,3,9,0,0,4,Phoenix,Jared Dudley,97,1,87,7,1,0,2166
0,1,0,0,2013-02-24,3,11,0,0,2/24/2013_Phoenix_San Antonio,1,San Antonio,5,6,2,2,4,Phoenix,P.J. Tucker,97,1,87,-11,1,0,2015
0,0,2,0,2013-02-24,3,7,9,10,2/24/2013_Phoenix_San Antonio,1,San Antonio,5,15,0,3,6,Phoenix,Luis Scola,97,1,87,3,1,0,1317
0,1,0,1,2013-02-24,2,7,3,6,2/24/2013_Phoenix_San Antonio,2,San Antonio,0,7,2,0,5,Phoenix,Marcus Morris,97,0,87,-5,1,0,1230
0,0,1,0,2013-02-24,3,9,3,4,2/24/2013_Phoenix_San Antonio,3,San Antonio,6,9,2,1,7,Phoenix,Markieff Morris,97,0,87,-9,1,0,1019
0,0,0,2,2013-02-24,2,5,2,3,2/24/2013_Phoenix_San Antonio,3,San Antonio,0,6,0,3,7,Phoenix,Jermaine O'Neal,97,0,87,-9,1,0,779
0,1,3,0,2013-02-24,0,3,1,2,2/24/2013_Phoenix_San Antonio,0,San Antonio,0,1,1,0,0,Phoenix,Diante Garrett,97,0,87,1,1,0,537
1,1,0,0,2013-02-24,1,1,0,0,2/24/2013_Phoenix_San Antonio,0,San Antonio,0,3,0,1,0,Phoenix,Kendall Marshall,97,0,87,-10,1,0,283
0,0,0,0,2013-02-24,0,1,0,0,2/24/2013_Phoenix_San Antonio,0,San Antonio,2,0,0,0,1,Phoenix,Michael Beasley,97,0,87,-7,1,0,200
0,0,0,0,2013-02-24,0,1,0,0,2/24/2013_Phoenix_San Antonio,0,San Antonio,0,0,0,1,0,Phoenix,Wesley Johnson,97,0,87,-14,1,0,186
0,2,3,0,2013-02-24,4,9,0,0,2/24/2013_Portland_Boston,0,Portland,1,8,1,0,2,Boston,Avery Bradley,92,1,86,4,0,0,2095
0,1,3,1,2013-02-24,9,19,2,2,2/24/2013_Portland_Boston,2,Portland,2,20,2,2,9,Boston,Kevin Garnett,92,1,86,1,0,0,1950
1,3,8,1,2013-02-24,9,16,4,5,2/24/2013_Portland_Boston,0,Portland,3,23,0,1,7,Boston,Paul Pierce,92,1,86,4,0,0,1919
0,0,0,0,2013-02-24,5,10,1,2,2/24/2013_Portland_Boston,2,Portland,3,11,1,0,5,Boston,Brandon Bass,92,1,86,-2,0,0,1802
1,2,2,0,2013-02-24,2,5,0,0,2/24/2013_Portland_Boston,0,Portland,2,5,1,1,2,Boston,Courtney Lee,92,1,86,0,0,0,1547
0,2,0,0,2013-02-24,4,12,3,4,2/24/2013_Portland_Boston,1,Portland,2,11,1,3,4,Boston,Jeff Green,92,0,86,-17,0,0,1853
0,2,0,0,2013-02-24,1,4,2,2,2/24/2013_Portland_Boston,0,Portland,0,4,1,1,2,Boston,Jason Terry,92,0,86,-13,0,0,1149
0,0,0,0,2013-02-24,1,2,0,0,2/24/2013_Portland_Boston,1,Portland,3,2,2,0,1,Boston,Chris Wilcox,92,0,86,-7,0,0,930
0,1,0,0,2013-02-24,0,4,0,0,2/24/2013_Portland_Boston,0,Portland,0,0,0,0,2,Boston,Jordan Crawford,92,0,86,-1,0,0,737
0,0,0,0,2013-02-24,1,4,0,0,2/24/2013_Portland_Boston,0,Portland,2,2,0,1,2,Boston,Terrence Williams,92,0,86,1,0,0,418
2,6,3,0,2013-02-24,6,14,4,5,2/24/2013_Portland_Boston,2,Boston,2,18,0,3,6,Portland,Nicolas Batum,86,1,92,5,1,1,2398
0,5,6,0,2013-02-24,5,16,2,2,2/24/2013_Portland_Boston,1,Boston,0,12,0,2,6,Portland,Damian Lillard,86,1,92,4,1,1,2319
5,8,3,0,2013-02-24,8,11,3,5,2/24/2013_Portland_Boston,0,Boston,2,24,1,2,1,Portland,Wesley Matthews,86,1,92,6,1,1,2279
0,0,3,0,2013-02-24,7,15,2,2,2/24/2013_Portland_Boston,1,Boston,3,16,0,2,4,Portland,LaMarcus Aldridge,86,1,92,2,1,1,1883
0,0,3,0,2013-02-24,4,8,3,4,2/24/2013_Portland_Boston,4,Boston,1,11,1,3,11,Portland,J.J. Hickson,86,1,92,3,1,1,1782
0,0,0,1,2013-02-24,2,4,0,0,2/24/2013_Portland_Boston,1,Boston,2,4,2,1,10,Portland,Victor Claver,86,0,92,14,1,1,1174
