3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,name,opp_score,started,team_score,+/-,is_Home,Team_Win,time_played_(s)
0,0,0,0,2011-12-26,0,3,4,4,12/26/2011_Dallas_Denver,2,Dallas,2,4,0,0,6,Denver,Chris Andersen,93,0,115,-8,0,1,1269
0,0,0,0,2011-12-26,2,5,1,4,12/26/2011_Dallas_Denver,1,Dallas,2,5,1,2,4,Denver,Corey Brewer,93,0,115,-7,0,1,798
0,0,0,0,2011-12-26,0,0,0,0,12/26/2011_Dallas_Denver,0,Dallas,1,0,1,0,1,Denver,Kosta Koufos,93,0,115,4,0,1,205
0,2,0,0,2011-12-26,7,14,6,6,12/26/2011_Dallas_Denver,0,Denver,2,20,0,1,4,Dallas,Dirk Nowitzki,115,1,93,-21,1,0,1572
0,2,4,0,2011-12-26,1,5,0,0,12/26/2011_Dallas_Denver,0,Denver,1,2,3,1,2,Dallas,Delonte West,115,1,93,5,1,0,1527
4,8,4,0,2011-12-26,4,9,0,0,12/26/2011_Dallas_Denver,0,Denver,2,12,0,2,3,Dallas,Jason Kidd,115,1,93,-27,1,0,1454
0,1,3,0,2011-12-26,1,5,0,0,12/26/2011_Dallas_Denver,0,Denver,0,2,0,1,6,Dallas,Shawn Marion,115,1,93,-14,1,0,1390
0,0,0,0,2011-12-26,3,5,1,4,12/26/2011_Dallas_Denver,2,Denver,2,7,0,0,5,Dallas,Brendan Haywood,115,1,93,-24,1,0,1298
0,5,0,1,2011-12-26,1,10,4,5,12/26/2011_Dallas_Denver,0,Denver,3,6,0,2,7,Dallas,Lamar Odom,115,0,93,-14,1,0,1976
0,2,4,0,2011-12-26,3,8,0,0,12/26/2011_Dallas_Denver,0,Denver,2,6,2,4,2,Dallas,Jason Terry,115,0,93,-23,1,0,1546
2,3,3,1,2011-12-26,3,6,3,4,12/26/2011_Dallas_Denver,0,Denver,4,11,1,3,1,Dallas,Vince Carter,115,0,93,-3,1,0,1232
2,2,1,0,2011-12-26,3,5,2,2,12/26/2011_Dallas_Denver,1,Denver,4,10,2,2,2,Dallas,Rodrigue Beaubois,115,0,93,13,1,0,883
0,0,0,1,2011-12-26,4,4,4,4,12/26/2011_Dallas_Denver,1,Denver,5,12,1,3,3,Dallas,Sean Williams,115,0,93,15,1,0,666
0,1,0,0,2011-12-26,1,2,0,0,12/26/2011_Dallas_Denver,0,Denver,3,2,2,0,0,Dallas,Brian Cardinal,115,0,93,-5,1,0,326
0,0,0,0,2011-12-26,1,2,1,2,12/26/2011_Dallas_Denver,1,Denver,0,3,0,0,1,Dallas,Ian Mahinmi,115,0,93,-6,1,0,283
0,1,0,0,2011-12-26,0,1,0,0,12/26/2011_Dallas_Denver,0,Denver,0,0,0,0,1,Dallas,Dominique Jones,115,0,93,-6,1,0,247
1,4,1,1,2011-12-26,10,15,1,2,12/26/2011_Golden State_Chicago,2,Golden State,2,22,0,4,10,Chicago,Luol Deng,99,1,91,1,0,0,2477
1,8,8,0,2011-12-26,4,17,4,4,12/26/2011_Golden State_Chicago,1,Golden State,3,13,0,3,5,Chicago,Derrick Rose,99,1,91,1,0,0,2344
0,0,1,0,2011-12-26,3,7,0,0,12/26/2011_Golden State_Chicago,1,Golden State,2,6,1,2,3,Chicago,Carlos Boozer,99,1,91,-7,0,0,1548
0,0,0,0,2011-12-26,3,7,1,2,12/26/2011_Golden State_Chicago,3,Golden State,1,7,1,2,10,Chicago,Joakim Noah,99,1,91,-6,0,0,1539
0,1,4,0,2011-12-26,5,12,0,0,12/26/2011_Golden State_Chicago,2,Golden State,3,10,0,3,3,Chicago,Richard Hamilton,99,1,91,-2,0,0,1460
0,0,0,2,2011-12-26,2,3,1,2,12/26/2011_Golden State_Chicago,2,Golden State,2,5,0,4,9,Chicago,Taj Gibson,99,0,91,-1,0,0,1332
3,6,1,0,2011-12-26,3,10,4,4,12/26/2011_Golden State_Chicago,2,Golden State,3,13,1,2,2,Chicago,C.J. Watson,99,0,91,1,0,0,1180
3,5,0,0,2011-12-26,3,6,2,2,12/26/2011_Golden State_Chicago,0,Golden State,2,11,0,0,1,Chicago,Kyle Korver,99,0,91,2,0,0,1009
0,0,1,0,2011-12-26,1,4,2,6,12/26/2011_Golden State_Chicago,1,Golden State,0,4,0,0,4,Chicago,Ronnie Brewer,99,0,91,-16,0,0,912
0,0,0,0,2011-12-26,0,1,0,0,12/26/2011_Golden State_Chicago,0,Golden State,3,0,0,0,0,Chicago,Omer Asik,99,0,91,-13,0,0,599
1,3,10,0,2011-12-26,7,12,6,7,12/26/2011_Golden State_Chicago,1,Chicago,4,21,6,4,7,Golden State,Stephen Curry,91,1,99,11,1,1,2249
1,4,7,1,2011-12-26,10,17,5,6,12/26/2011_Golden State_Chicago,0,Chicago,3,26,0,3,2,Golden State,Monta Ellis,91,1,99,0,1,1,2242
0,0,1,0,2011-12-26,8,16,6,8,12/26/2011_Golden State_Chicago,1,Chicago,2,22,1,1,7,Golden State,David Lee,91,1,99,-4,1,1,2057
1,4,1,0,2011-12-26,6,10,0,0,12/26/2011_Golden State_Chicago,0,Chicago,3,13,1,0,3,Golden State,Dorell Wright,91,1,99,-12,1,1,2022
0,0,0,1,2011-12-26,0,4,0,0,12/26/2011_Golden State_Chicago,3,Chicago,2,0,3,0,4,Golden State,Andris Biedrins,91,1,99,-1,1,1,821
1,3,1,2,2011-12-26,2,6,0,0,12/26/2011_Golden State_Chicago,0,Chicago,1,5,1,2,3,Golden State,Brandon Rush,91,0,99,11,1,1,1598
0,0,0,0,2011-12-26,1,3,3,6,12/26/2011_Golden State_Chicago,1,Chicago,1,5,4,0,6,Golden State,Kwame Brown,91,0,99,21,1,1,1387
0,0,0,1,2011-12-26,2,4,0,0,12/26/2011_Golden State_Chicago,0,Chicago,1,4,0,0,1,Golden State,Ekpe Udoh,91,0,99,12,1,1,788
0,1,2,0,2011-12-26,0,2,0,0,12/26/2011_Golden State_Chicago,1,Chicago,1,0,0,0,3,Golden State,Klay Thompson,91,0,99,8,1,1,641
0,0,0,0,2011-12-26,0,1,3,4,12/26/2011_Golden State_Chicago,0,Chicago,0,3,0,0,0,Golden State,Dominic McGuire,91,0,99,-6,1,1,339
0,0,0,0,2011-12-26,0,2,0,0,12/26/2011_Golden State_Chicago,0,Chicago,1,0,0,0,0,Golden State,Ish Smith,91,0,99,0,1,1,256
0,2,1,1,2011-12-26,7,11,3,4,12/26/2011_Indiana_Detroit,2,Indiana,3,17,1,0,5,Detroit,Jonas Jerebko,91,1,79,-6,0,0,2277
0,1,2,1,2011-12-26,3,10,0,0,12/26/2011_Indiana_Detroit,0,Indiana,0,6,0,0,3,Detroit,Tayshaun Prince,91,1,79,-7,0,0,2017
1,4,2,1,2011-12-26,4,14,5,6,12/26/2011_Indiana_Detroit,1,Indiana,1,14,0,5,4,Detroit,Ben Gordon,91,1,79,-11,0,0,2011
2,3,6,1,2011-12-26,5,11,5,5,12/26/2011_Indiana_Detroit,0,Indiana,2,17,2,3,3,Detroit,Rodney Stuckey,91,1,79,0,0,0,1982
0,0,1,0,2011-12-26,3,7,2,2,12/26/2011_Indiana_Detroit,3,Indiana,5,8,1,0,7,Detroit,Greg Monroe,91,1,79,-2,0,0,1299
0,0,1,3,2011-12-26,1,3,0,0,12/26/2011_Indiana_Detroit,2,Indiana,1,2,0,1,7,Detroit,Ben Wallace,91,0,79,-11,0,0,1183
0,0,0,1,2011-12-26,0,2,0,0,12/26/2011_Indiana_Detroit,0,Indiana,1,0,0,0,0,Detroit,Jason Maxiell,91,0,79,-5,0,0,1001
3,6,0,0,2011-12-26,3,9,0,0,12/26/2011_Indiana_Detroit,0,Indiana,0,9,1,4,1,Detroit,Brandon Knight,91,0,79,-10,0,0,993
0,1,1,0,2011-12-26,0,3,0,0,12/26/2011_Indiana_Detroit,0,Indiana,2,0,0,1,7,Detroit,Austin Daye,91,0,79,-5,0,0,863
1,2,3,0,2011-12-26,1,5,3,4,12/26/2011_Indiana_Detroit,1,Indiana,4,6,0,2,3,Detroit,Will Bynum,91,0,79,-3,0,0,774
2,3,5,1,2011-12-26,3,11,0,0,12/26/2011_Indiana_Detroit,0,Detroit,2,8,2,2,0,Indiana,Darren Collison,79,1,91,11,1,1,2190
2,4,3,1,2011-12-26,6,18,2,4,12/26/2011_Indiana_Detroit,1,Detroit,1,16,2,2,4,Indiana,Danny Granger,79,1,91,16,1,1,2129
0,0,2,3,2011-12-26,6,11,4,5,12/26/2011_Indiana_Detroit,4,Detroit,4,16,0,1,14,Indiana,Roy Hibbert,79,1,91,15,1,1,1968
0,0,3,2,2011-12-26,3,12,5,6,12/26/2011_Indiana_Detroit,7,Detroit,1,11,0,1,12,Indiana,David West,79,1,91,14,1,1,1885
2,3,2,1,2011-12-26,3,8,4,4,12/26/2011_Indiana_Detroit,1,Detroit,5,12,1,2,7,Indiana,Paul George,79,1,91,14,1,1,1746
0,0,0,0,2011-12-26,6,14,3,4,12/26/2011_Indiana_Detroit,5,Detroit,3,15,1,0,13,Indiana,Tyler Hansbrough,79,0,91,-5,1,1,1907
0,4,4,0,2011-12-26,2,7,0,0,12/26/2011_Indiana_Detroit,0,Detroit,3,4,2,1,1,Indiana,George Hill,79,0,91,-2,1,1,1464
1,1,0,1,2011-12-26,3,6,0,0,12/26/2011_Indiana_Detroit,0,Detroit,0,7,0,0,1,Indiana,Dahntay Jones,79,0,91,-4,1,1,751
0,0,1,0,2011-12-26,0,0,2,2,12/26/2011_Indiana_Detroit,0,Detroit,1,2,1,1,1,Indiana,Lance Stephenson,79,0,91,1,1,1,360
2,5,3,0,2011-12-26,12,23,7,7,12/26/2011_Minnesota_Oklahoma City,1,Minnesota,2,33,1,2,5,Oklahoma City,Kevin Durant,100,1,104,7,0,1,2295
0,2,6,0,2011-12-26,10,21,8,8,12/26/2011_Minnesota_Oklahoma City,2,Minnesota,4,28,3,7,6,Oklahoma City,Russell Westbrook,100,1,104,10,0,1,2148
0,0,1,1,2011-12-26,1,4,2,2,12/26/2011_Minnesota_Oklahoma City,2,Minnesota,4,4,2,1,8,Oklahoma City,Kendrick Perkins,100,1,104,13,0,1,1614
0,1,0,1,2011-12-26,0,2,4,4,12/26/2011_Minnesota_Oklahoma City,0,Minnesota,4,4,0,0,5,Oklahoma City,Thabo Sefolosha,100,1,104,12,0,1,1491
0,0,1,1,2011-12-26,3,7,0,0,12/26/2011_Minnesota_Oklahoma City,1,Minnesota,2,6,0,1,6,Oklahoma City,Serge Ibaka,100,1,104,1,0,1,1212
1,3,3,0,2011-12-26,5,9,5,6,12/26/2011_Minnesota_Oklahoma City,2,Minnesota,1,16,0,3,6,Oklahoma City,James Harden,100,0,104,5,0,1,1776
0,0,2,1,2011-12-26,1,2,3,4,12/26/2011_Minnesota_Oklahoma City,0,Minnesota,2,5,0,1,2,Oklahoma City,Nick Collison,100,0,104,-12,0,1,1352
0,0,0,1,2011-12-26,1,2,0,0,12/26/2011_Minnesota_Oklahoma City,0,Minnesota,4,2,0,1,2,Oklahoma City,Nazr Mohammed,100,0,104,-2,0,1,910
2,5,0,0,2011-12-26,2,6,0,0,12/26/2011_Minnesota_Oklahoma City,0,Minnesota,1,6,0,0,1,Oklahoma City,Daequan Cook,100,0,104,-8,0,1,870
0,0,2,0,2011-12-26,0,2,0,0,12/26/2011_Minnesota_Oklahoma City,0,Minnesota,2,0,0,1,1,Oklahoma City,Eric Maynor,100,0,104,-6,0,1,732
1,3,5,0,2011-12-26,6,14,9,12,12/26/2011_Minnesota_Oklahoma City,5,Oklahoma City,3,22,1,3,12,Minnesota,Kevin Love,104,1,100,-4,1,0,2461
0,3,1,1,2011-12-26,11,27,2,3,12/26/2011_Minnesota_Oklahoma City,2,Oklahoma City,2,24,1,2,5,Minnesota,Michael Beasley,104,1,100,-8,1,0,2187
1,3,3,0,2011-12-26,2,4,0,0,12/26/2011_Minnesota_Oklahoma City,0,Oklahoma City,2,5,0,3,1,Minnesota,Wesley Johnson,104,1,100,-13,1,0,1483
0,0,0,0,2011-12-26,4,6,4,6,12/26/2011_Minnesota_Oklahoma City,1,Oklahoma City,2,12,0,1,3,Minnesota,Darko Milicic,104,1,100,4,1,0,1188
0,2,4,0,2011-12-26,1,3,0,0,12/26/2011_Minnesota_Oklahoma City,0,Oklahoma City,2,2,1,0,3,Minnesota,Luke Ridnour,104,1,100,-5,1,0,1071
1,3,2,0,2011-12-26,6,11,1,1,12/26/2011_Minnesota_Oklahoma City,0,Oklahoma City,3,14,0,0,2,Minnesota,J.J. Barea,104,0,100,11,1,0,1628
0,1,6,0,2011-12-26,2,3,2,2,12/26/2011_Minnesota_Oklahoma City,0,Oklahoma City,4,6,0,0,5,Minnesota,Ricky Rubio,104,0,100,-1,1,0,1578
0,4,1,0,2011-12-26,6,14,1,2,12/26/2011_Minnesota_Oklahoma City,2,Oklahoma City,3,13,1,2,6,Minnesota,Derrick Williams,104,0,100,-4,1,0,1428
0,3,0,1,2011-12-26,0,3,0,0,12/26/2011_Minnesota_Oklahoma City,0,Oklahoma City,2,0,0,0,2,Minnesota,Anthony Tolliver,104,0,100,2,1,0,1176
0,0,0,0,2011-12-26,1,2,0,0,12/26/2011_Minnesota_Oklahoma City,0,Oklahoma City,1,2,0,1,1,Minnesota,Anthony Randolph,104,0,100,-2,1,0,200
0,0,3,0,2011-12-26,8,18,3,4,12/26/2011_Orlando_Houston,3,Orlando,3,19,0,1,7,Houston,Luis Scola,104,1,95,-8,0,0,2282
1,6,12,1,2011-12-26,5,12,9,10,12/26/2011_Orlando_Houston,1,Orlando,5,20,1,3,7,Houston,Kyle Lowry,104,1,95,-4,0,0,2189
0,6,1,0,2011-12-26,1,10,2,2,12/26/2011_Orlando_Houston,0,Orlando,1,4,1,0,0,Houston,Kevin Martin,104,1,95,-4,0,0,1959
0,3,2,0,2011-12-26,1,5,1,1,12/26/2011_Orlando_Houston,0,Orlando,0,3,0,1,3,Houston,Chase Budinger,104,1,95,7,0,0,1223
0,0,1,1,2011-12-26,3,3,0,0,12/26/2011_Orlando_Houston,4,Orlando,2,6,0,1,6,Houston,Jordan Hill,104,1,95,0,0,0,1188
2,5,2,0,2011-12-26,5,12,1,2,12/26/2011_Orlando_Houston,0,Orlando,0,13,0,0,6,Houston,Terrence Williams,104,0,95,-10,0,0,1594
2,3,1,0,2011-12-26,6,10,1,1,12/26/2011_Orlando_Houston,0,Orlando,0,15,0,1,3,Houston,Courtney Lee,104,0,95,-8,0,0,1433
0,0,0,3,2011-12-26,5,6,0,0,12/26/2011_Orlando_Houston,2,Orlando,0,10,2,1,5,Houston,Samuel Dalembert,104,0,95,-4,0,0,1188
1,2,4,0,2011-12-26,2,4,0,0,12/26/2011_Orlando_Houston,1,Orlando,0,5,0,0,3,Houston,Goran Dragic,104,0,95,-5,0,0,691
0,0,0,0,2011-12-26,0,0,0,0,12/26/2011_Orlando_Houston,0,Orlando,4,0,0,1,1,Houston,Jeff Adrien,104,0,95,-8,0,0,393
0,2,0,0,2011-12-26,0,2,0,0,12/26/2011_Orlando_Houston,0,Orlando,2,0,0,0,0,Houston,Marcus Morris,104,0,95,-1,0,0,260
0,0,3,3,2011-12-26,9,15,3,5,12/26/2011_Orlando_Houston,2,Houston,2,21,0,2,7,Orlando,Dwight Howard,95,1,104,4,1,1,2226
3,4,4,0,2011-12-26,10,14,0,0,12/26/2011_Orlando_Houston,1,Houston,1,23,0,3,6,Orlando,Hedo Turkoglu,95,1,104,8,1,1,2118
0,2,1,0,2011-12-26,5,8,0,0,12/26/2011_Orlando_Houston,0,Houston,3,10,0,2,3,Orlando,Jason Richardson,95,1,104,6,1,1,1965
0,1,6,0,2011-12-26,1,6,0,0,12/26/2011_Orlando_Houston,0,Houston,1,2,1,2,3,Orlando,Jameer Nelson,95,1,104,-4,1,1,1823
2,8,1,1,2011-12-26,3,9,0,0,12/26/2011_Orlando_Houston,2,Houston,2,8,0,0,5,Orlando,Ryan Anderson,95,1,104,8,1,1,1655
3,4,2,0,2011-12-26,8,12,1,1,12/26/2011_Orlando_Houston,0,Houston,1,20,0,0,2,Orlando,J.J. Redick,95,0,104,5,1,1,1695
0,0,0,0,2011-12-26,5,11,3,4,12/26/2011_Orlando_Houston,1,Houston,3,13,0,1,4,Orlando,Glen Davis,95,0,104,4,1,1,1268
1,1,2,0,2011-12-26,2,4,0,0,12/26/2011_Orlando_Houston,0,Houston,2,5,0,1,1,Orlando,Chris Duhon,95,0,104,13,1,1,1057
0,2,0,0,2011-12-26,1,4,0,0,12/26/2011_Orlando_Houston,0,Houston,0,2,0,0,4,Orlando,Von Wafer,95,0,104,-1,1,1,507
0,0,0,0,2011-12-26,0,0,0,0,12/26/2011_Orlando_Houston,0,Houston,0,0,0,0,0,Orlando,Justin Harper,95,0,104,2,1,1,86
0,6,3,1,2011-12-26,9,18,2,3,12/26/2011_Phoenix_New Orleans,0,Phoenix,4,20,1,1,4,New Orleans,Eric Gordon,84,1,85,7,0,1,2348
1,2,1,1,2011-12-26,6,11,0,2,12/26/2011_Phoenix_New Orleans,1,Phoenix,3,13,0,1,7,New Orleans,Trevor Ariza,84,1,85,4,0,1,2052
0,0,1,0,2011-12-26,6,15,2,5,12/26/2011_Phoenix_New Orleans,3,Phoenix,4,14,2,0,7,New Orleans,Carl Landry,84,1,85,-1,0,1,1992
0,5,1,0,2011-12-26,4,11,2,2,12/26/2011_Phoenix_New Orleans,1,Phoenix,2,10,0,1,5,New Orleans,Marco Belinelli,84,1,85,-9,0,1,1824
0,0,0,2,2011-12-26,1,5,2,4,12/26/2011_Phoenix_New Orleans,1,Phoenix,2,4,0,1,9,New Orleans,Emeka Okafor,84,1,85,-1,0,1,1587
1,3,2,0,2011-12-26,3,7,3,3,12/26/2011_Phoenix_New Orleans,0,Phoenix,0,10,3,5,3,New Orleans,Greivis Vasquez,84,0,85,1,0,1,1596
0,0,0,0,2011-12-26,5,8,0,0,12/26/2011_Phoenix_New Orleans,3,Phoenix,4,10,1,3,5,New Orleans,Chris Kaman,84,0,85,4,0,1,1238
0,0,1,1,2011-12-26,1,3,2,2,12/26/2011_Phoenix_New Orleans,2,Phoenix,2,4,2,0,2,New Orleans,Jason Smith,84,0,85,0,0,1,944
0,0,0,0,2011-12-26,0,1,0,0,12/26/2011_Phoenix_New Orleans,1,Phoenix,1,0,0,1,4,New Orleans,Al-Farouq Aminu,84,0,85,-3,0,1,676
0,0,1,0,2011-12-26,0,0,0,0,12/26/2011_Phoenix_New Orleans,0,Phoenix,0,0,0,0,1,New Orleans,Carldell Johnson,84,0,85,3,0,1,144
1,5,3,0,2011-12-26,3,11,2,3,12/26/2011_Phoenix_New Orleans,1,New Orleans,3,9,1,1,8,Phoenix,Jared Dudley,85,1,84,1,1,0,2109
2,3,12,0,2011-12-26,5,10,2,2,12/26/2011_Phoenix_New Orleans,0,New Orleans,3,14,0,4,0,Phoenix,Steve Nash,85,1,84,5,1,0,1781
0,2,0,0,2011-12-26,1,6,1,1,12/26/2011_Phoenix_New Orleans,0,New Orleans,0,3,2,0,4,Phoenix,Channing Frye,85,1,84,5,1,0,1386
0,4,1,0,2011-12-26,3,10,0,0,12/26/2011_Phoenix_New Orleans,1,New Orleans,0,6,0,2,7,Phoenix,Grant Hill,85,1,84,6,1,0,1359
0,0,0,0,2011-12-26,6,9,1,3,12/26/2011_Phoenix_New Orleans,3,New Orleans,3,13,1,0,5,Phoenix,Marcin Gortat,85,1,84,1,1,0,1265
0,0,1,0,2011-12-26,8,12,5,6,12/26/2011_Phoenix_New Orleans,2,New Orleans,3,21,0,1,7,Phoenix,Robin Lopez,85,0,84,-2,1,0,1615
1,3,2,2,2011-12-26,2,5,2,2,12/26/2011_Phoenix_New Orleans,3,New Orleans,4,7,2,1,9,Phoenix,Markieff Morris,85,0,84,-6,1,0,1494
0,2,1,0,2011-12-26,1,8,0,0,12/26/2011_Phoenix_New Orleans,1,New Orleans,3,2,1,2,1,Phoenix,Shannon Brown,85,0,84,-2,1,0,1222
1,4,1,1,2011-12-26,3,6,0,0,12/26/2011_Phoenix_New Orleans,0,New Orleans,1,7,1,1,3,Phoenix,Josh Childress,85,0,84,-7,1,0,1070
0,1,1,0,2011-12-26,0,3,0,0,12/26/2011_Phoenix_New Orleans,1,New Orleans,2,0,1,2,1,Phoenix,Ronnie Price,85,0,84,-4,1,0,675
0,1,1,0,2011-12-26,0,1,2,2,12/26/2011_Phoenix_New Orleans,0,New Orleans,2,2,0,0,0,Phoenix,Sebastian Telfair,85,0,84,-2,1,0,424
4,8,3,4,2011-12-26,7,14,4,5,12/26/2011_Portland_Philadelphia,1,Portland,2,22,0,2,8,Philadelphia,Andre Iguodala,107,1,103,-5,0,0,2425
0,1,9,1,2011-12-26,5,9,0,0,12/26/2011_Portland_Philadelphia,1,Portland,2,10,2,1,14,Philadelphia,Spencer Hawes,107,1,103,7,0,0,2335
1,2,2,0,2011-12-26,4,10,4,4,12/26/2011_Portland_Philadelphia,2,Portland,6,13,1,6,3,Philadelphia,Jrue Holiday,107,1,103,-6,0,0,2149
0,0,3,2,2011-12-26,5,9,0,0,12/26/2011_Portland_Philadelphia,1,Portland,3,10,0,3,8,Philadelphia,Elton Brand,107,1,103,-20,0,0,1657
0,2,0,0,2011-12-26,0,4,3,3,12/26/2011_Portland_Philadelphia,1,Portland,1,3,0,0,1,Philadelphia,Jodie Meeks,107,1,103,-5,0,0,820
0,0,0,0,2011-12-26,5,9,0,1,12/26/2011_Portland_Philadelphia,2,Portland,3,10,2,4,8,Philadelphia,Thaddeus Young,107,0,103,6,0,0,1748
3,5,2,0,2011-12-26,9,17,4,4,12/26/2011_Portland_Philadelphia,0,Portland,2,25,0,2,1,Philadelphia,Lou Williams,107,0,103,2,0,0,1646
0,1,2,0,2011-12-26,5,11,0,2,12/26/2011_Portland_Philadelphia,1,Portland,6,10,1,2,4,Philadelphia,Evan Turner,107,0,103,1,0,0,1620
0,0,3,3,2011-12-26,11,25,3,4,12/26/2011_Portland_Philadelphia,3,Philadelphia,2,25,3,2,7,Portland,LaMarcus Aldridge,103,1,107,9,1,1,2493
3,6,0,1,2011-12-26,4,14,5,6,12/26/2011_Portland_Philadelphia,2,Philadelphia,2,16,1,1,6,Portland,Wesley Matthews,103,1,107,8,1,1,2431
0,3,8,0,2011-12-26,4,14,4,6,12/26/2011_Portland_Philadelphia,0,Philadelphia,4,12,1,3,6,Portland,Raymond Felton,103,1,107,6,1,1,2087
1,2,1,0,2011-12-26,8,13,4,5,12/26/2011_Portland_Philadelphia,5,Philadelphia,3,21,2,4,9,Portland,Gerald Wallace,103,1,107,11,1,1,1959
0,0,6,2,2011-12-26,2,7,2,2,12/26/2011_Portland_Philadelphia,4,Philadelphia,1,6,0,0,13,Portland,Marcus Camby,103,1,107,3,1,1,1725
2,3,4,0,2011-12-26,5,10,0,0,12/26/2011_Portland_Philadelphia,0,Philadelphia,2,12,4,0,4,Portland,Jamal Crawford,103,0,107,2,1,1,1313
2,4,1,0,2011-12-26,4,10,0,0,12/26/2011_Portland_Philadelphia,3,Philadelphia,3,10,0,1,5,Portland,Nicolas Batum,103,0,107,-5,1,1,1237
0,0,1,0,2011-12-26,1,1,0,0,12/26/2011_Portland_Philadelphia,0,Philadelphia,0,2,0,0,0,Portland,Kurt Thomas,103,0,107,-2,1,1,853
1,1,0,0,2011-12-26,1,2,0,0,12/26/2011_Portland_Philadelphia,0,Philadelphia,1,3,0,1,0,Portland,Nolan Smith,103,0,107,-7,1,1,192
0,0,0,0,2011-12-26,0,1,0,0,12/26/2011_Portland_Philadelphia,0,Philadelphia,1,0,0,0,0,Portland,Chris Johnson,103,0,107,-5,1,1,110
0,4,6,0,2011-12-26,10,24,9,10,12/26/2011_Sacramento_LA Lakers,2,Sacramento,4,29,2,2,5,LA Lakers,Kobe Bryant,100,1,91,-4,0,0,2302
0,0,3,0,2011-12-26,7,12,1,2,12/26/2011_Sacramento_LA Lakers,4,Sacramento,5,15,1,2,9,LA Lakers,Pau Gasol,100,1,91,1,0,0,1951
0,3,2,0,2011-12-26,3,10,0,0,12/26/2011_Sacramento_LA Lakers,0,Sacramento,4,6,2,2,2,LA Lakers,Derek Fisher,100,1,91,1,0,0,1797
0,0,3,0,2011-12-26,0,2,2,2,12/26/2011_Sacramento_LA Lakers,2,Sacramento,0,2,0,2,5,LA Lakers,Josh McRoberts,100,1,91,-7,0,0,1238
0,0,1,1,2011-12-26,3,4,0,0,12/26/2011_Sacramento_LA Lakers,2,Sacramento,1,6,0,1,6,LA Lakers,Devin Ebanks,100,1,91,0,0,0,1109
0,2,4,1,2011-12-26,8,14,3,3,12/26/2011_Sacramento_LA Lakers,2,Sacramento,2,19,1,0,4,LA Lakers,Metta World Peace,100,0,91,-8,0,0,1752
1,2,0,1,2011-12-26,3,7,1,2,12/26/2011_Sacramento_LA Lakers,3,Sacramento,2,8,0,0,8,LA Lakers,Troy Murphy,100,0,91,-12,0,0,1463
0,1,0,0,2011-12-26,0,4,0,0,12/26/2011_Sacramento_LA Lakers,0,Sacramento,1,0,0,1,3,LA Lakers,Steve Blake,100,0,91,-10,0,0,1178
0,1,0,3,2011-12-26,2,4,0,0,12/26/2011_Sacramento_LA Lakers,1,Sacramento,3,4,0,1,3,LA Lakers,Matt Barnes,100,0,91,-1,0,0,815
0,2,1,0,2011-12-26,0,4,0,0,12/26/2011_Sacramento_LA Lakers,0,Sacramento,0,0,0,0,0,LA Lakers,Andrew Goudelock,100,0,91,0,0,0,414
0,1,1,0,2011-12-26,1,3,0,0,12/26/2011_Sacramento_LA Lakers,0,Sacramento,3,2,0,0,0,LA Lakers,Luke Walton,100,0,91,-5,0,0,382
4,7,3,0,2011-12-26,9,13,5,5,12/26/2011_Sacramento_LA Lakers,0,LA Lakers,2,27,1,3,5,Sacramento,Marcus Thornton,91,1,100,2,1,1,2158
1,3,3,1,2011-12-26,6,13,7,12,12/26/2011_Sacramento_LA Lakers,0,LA Lakers,1,20,0,0,2,Sacramento,Tyreke Evans,91,1,100,4,1,1,2116
3,5,0,0,2011-12-26,5,14,0,2,12/26/2011_Sacramento_LA Lakers,1,LA Lakers,3,13,0,1,3,Sacramento,John Salmons,91,1,100,-2,1,1,1782
0,0,3,3,2011-12-26,3,5,1,2,12/26/2011_Sacramento_LA Lakers,2,LA Lakers,4,7,0,0,9,Sacramento,Chuck Hayes,91,1,100,11,1,1,1638
0,0,0,1,2011-12-26,4,9,4,6,12/26/2011_Sacramento_LA Lakers,6,LA Lakers,4,12,1,2,11,Sacramento,DeMarcus Cousins,91,1,100,11,1,1,1493
0,0,3,0,2011-12-26,3,8,0,0,12/26/2011_Sacramento_LA Lakers,0,LA Lakers,2,6,0,3,1,Sacramento,Jimmer Fredette,91,0,100,8,1,1,1534
0,0,2,0,2011-12-26,1,4,1,4,12/26/2011_Sacramento_LA Lakers,1,LA Lakers,2,3,1,1,5,Sacramento,J.J. Hickson,91,0,100,-5,1,1,1314
0,2,0,1,2011-12-26,2,5,2,2,12/26/2011_Sacramento_LA Lakers,0,LA Lakers,1,6,1,1,1,Sacramento,Travis Outlaw,91,0,100,11,1,1,1098
1,1,2,0,2011-12-26,2,4,0,0,12/26/2011_Sacramento_LA Lakers,0,LA Lakers,0,5,0,0,2,Sacramento,Isaiah Thomas,91,0,100,4,1,1,789
0,0,0,0,2011-12-26,0,0,1,2,12/26/2011_Sacramento_LA Lakers,0,LA Lakers,0,1,0,0,1,Sacramento,Jason Thompson,91,0,100,-1,1,1,449
0,0,0,0,2011-12-26,0,0,0,0,12/26/2011_Sacramento_LA Lakers,0,LA Lakers,0,0,0,0,0,Sacramento,Donte Greene,91,0,100,2,1,1,30
