,3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,Team,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,opponent,Game_Id
2173,8.0,24.0,32.0,3.0,41.0,77.0,22.0,25.0,8.0,19.0,112.0,8.0,16.0,35.0,1,1,Miami,7.0,29.0,19.0,5.0,41.0,91.0,19.0,24.0,108.0,16.0,9.0,22.0,15.0,Boston,3/26/2017_Boston_Miami
2174,6.0,16.0,25.0,3.0,41.0,81.0,18.0,22.0,8.0,17.0,106.0,6.0,12.0,39.0,0,0,Charlotte,14.0,30.0,29.0,2.0,42.0,87.0,22.0,24.0,120.0,8.0,8.0,14.0,7.0,Phoenix,3/26/2017_Charlotte_Phoenix
2175,14.0,30.0,29.0,2.0,42.0,87.0,22.0,24.0,8.0,14.0,120.0,8.0,7.0,41.0,1,1,Phoenix,6.0,16.0,25.0,3.0,41.0,81.0,18.0,22.0,106.0,8.0,6.0,17.0,12.0,Charlotte,3/26/2017_Charlotte_Phoenix
2176,9.0,27.0,29.0,4.0,48.0,97.0,10.0,12.0,10.0,18.0,115.0,6.0,9.0,60.0,0,1,Denver,6.0,25.0,21.0,1.0,36.0,95.0,12.0,14.0,90.0,7.0,3.0,13.0,9.0,New Orleans,3/26/2017_Denver_New Orleans
2177,6.0,25.0,21.0,1.0,36.0,95.0,12.0,14.0,7.0,13.0,90.0,3.0,9.0,48.0,1,0,New Orleans,9.0,27.0,29.0,4.0,48.0,97.0,10.0,12.0,115.0,10.0,6.0,18.0,9.0,Denver,3/26/2017_Denver_New Orleans
2178,8.0,29.0,21.0,0.0,38.0,85.0,10.0,15.0,13.0,13.0,94.0,11.0,13.0,37.0,0,0,Golden State,17.0,31.0,30.0,4.0,39.0,71.0,11.0,15.0,106.0,7.0,9.0,15.0,18.0,Memphis,3/26/2017_Golden State_Memphis
2179,17.0,31.0,30.0,4.0,39.0,71.0,11.0,15.0,7.0,15.0,106.0,9.0,18.0,37.0,1,1,Memphis,8.0,29.0,21.0,0.0,38.0,85.0,10.0,15.0,94.0,13.0,11.0,13.0,13.0,Golden State,3/26/2017_Golden State_Memphis
2180,11.0,30.0,27.0,3.0,47.0,94.0,20.0,28.0,15.0,21.0,125.0,15.0,16.0,41.0,0,0,Houston,20.0,39.0,32.0,4.0,50.0,79.0,17.0,21.0,137.0,2.0,8.0,23.0,19.0,Oklahoma City,3/26/2017_Houston_Oklahoma City
2181,20.0,39.0,32.0,4.0,50.0,79.0,17.0,21.0,2.0,23.0,137.0,8.0,19.0,36.0,1,1,Oklahoma City,11.0,30.0,27.0,3.0,47.0,94.0,20.0,28.0,125.0,15.0,15.0,21.0,16.0,Houston,3/26/2017_Houston_Oklahoma City
2182,14.0,41.0,19.0,5.0,35.0,88.0,10.0,14.0,8.0,23.0,94.0,7.0,14.0,48.0,0,0,Indiana,7.0,17.0,16.0,4.0,38.0,89.0,24.0,29.0,107.0,12.0,9.0,13.0,9.0,Philadelphia,3/26/2017_Indiana_Philadelphia
2183,7.0,17.0,16.0,4.0,38.0,89.0,24.0,29.0,12.0,13.0,107.0,9.0,9.0,51.0,1,1,Philadelphia,14.0,41.0,19.0,5.0,35.0,88.0,10.0,14.0,94.0,8.0,7.0,23.0,14.0,Indiana,3/26/2017_Indiana_Philadelphia
2184,13.0,28.0,23.0,4.0,38.0,84.0,9.0,13.0,6.0,25.0,98.0,5.0,12.0,46.0,0,1,LA Clippers,10.0,29.0,20.0,2.0,32.0,78.0,23.0,28.0,97.0,6.0,7.0,14.0,9.0,Sacramento,3/26/2017_LA Clippers_Sacramento
2185,10.0,29.0,20.0,2.0,32.0,78.0,23.0,28.0,6.0,14.0,97.0,7.0,9.0,45.0,1,0,Sacramento,13.0,28.0,23.0,4.0,38.0,84.0,9.0,13.0,98.0,6.0,5.0,25.0,12.0,LA Clippers,3/26/2017_LA Clippers_Sacramento
2186,12.0,28.0,24.0,4.0,36.0,89.0,13.0,18.0,12.0,16.0,97.0,8.0,13.0,61.0,0,1,LA Lakers,5.0,21.0,19.0,3.0,33.0,84.0,10.0,17.0,81.0,1.0,7.0,17.0,10.0,Portland,3/26/2017_LA Lakers_Portland
2187,5.0,21.0,19.0,3.0,33.0,84.0,10.0,17.0,1.0,17.0,81.0,7.0,10.0,42.0,1,0,Portland,12.0,28.0,24.0,4.0,36.0,89.0,13.0,18.0,97.0,12.0,8.0,16.0,13.0,LA Lakers,3/26/2017_LA Lakers_Portland
2188,10.0,21.0,33.0,2.0,46.0,85.0,7.0,10.0,10.0,16.0,109.0,4.0,14.0,49.0,0,1,Milwaukee,7.0,23.0,20.0,0.0,37.0,84.0,13.0,17.0,94.0,9.0,8.0,9.0,9.0,Chicago,3/26/2017_Milwaukee_Chicago
2189,7.0,23.0,20.0,0.0,37.0,84.0,13.0,17.0,9.0,9.0,94.0,8.0,9.0,34.0,1,0,Chicago,10.0,21.0,33.0,2.0,46.0,85.0,7.0,10.0,109.0,10.0,4.0,16.0,14.0,Milwaukee,3/26/2017_Milwaukee_Chicago
2190,6.0,23.0,17.0,7.0,37.0,85.0,12.0,14.0,11.0,21.0,92.0,10.0,17.0,48.0,0,1,Dallas,10.0,29.0,23.0,4.0,33.0,80.0,15.0,19.0,91.0,8.0,12.0,16.0,14.0,Oklahoma City,3/27/2017_Dallas_Oklahoma City
2191,10.0,29.0,23.0,4.0,33.0,80.0,15.0,19.0,8.0,16.0,91.0,12.0,14.0,39.0,1,0,Oklahoma City,6.0,23.0,17.0,7.0,37.0,85.0,12.0,14.0,92.0,11.0,10.0,21.0,17.0,Dallas,3/27/2017_Dallas_Oklahoma City
2192,9.0,23.0,18.0,3.0,36.0,84.0,14.0,21.0,12.0,16.0,95.0,4.0,18.0,42.0,0,0,New York,7.0,21.0,26.0,5.0,45.0,84.0,12.0,13.0,109.0,4.0,13.0,16.0,12.0,Detroit,3/27/2017_New York_Detroit
2193,7.0,21.0,26.0,5.0,45.0,84.0,12.0,13.0,4.0,16.0,109.0,13.0,12.0,37.0,1,1,Detroit,9.0,23.0,18.0,3.0,36.0,84.0,14.0,21.0,95.0,12.0,4.0,16.0,18.0,New York,3/27/2017_New York_Detroit
2194,5.0,26.0,15.0,2.0,31.0,90.0,23.0,29.0,19.0,18.0,90.0,4.0,7.0,45.0,0,0,Sacramento,6.0,25.0,16.0,6.0,31.0,67.0,23.0,30.0,91.0,8.0,4.0,23.0,11.0,Memphis,3/27/2017_Sacramento_Memphis
2195,6.0,25.0,16.0,6.0,31.0,67.0,23.0,30.0,8.0,23.0,91.0,4.0,11.0,36.0,1,1,Memphis,5.0,26.0,15.0,2.0,31.0,90.0,23.0,29.0,90.0,19.0,4.0,18.0,7.0,Sacramento,3/27/2017_Sacramento_Memphis
2196,4.0,26.0,20.0,2.0,31.0,83.0,8.0,13.0,9.0,20.0,74.0,8.0,16.0,40.0,0,0,San Antonio,7.0,26.0,24.0,7.0,41.0,86.0,14.0,17.0,103.0,10.0,11.0,18.0,12.0,Cleveland,3/27/2017_San Antonio_Cleveland
2197,7.0,26.0,24.0,7.0,41.0,86.0,14.0,17.0,10.0,18.0,103.0,11.0,12.0,52.0,1,1,Cleveland,4.0,26.0,20.0,2.0,31.0,83.0,8.0,13.0,74.0,9.0,8.0,20.0,16.0,San Antonio,3/27/2017_San Antonio_Cleveland
2198,4.0,20.0,19.0,3.0,43.0,88.0,22.0,28.0,8.0,23.0,112.0,11.0,11.0,33.0,0,0,Toronto,10.0,15.0,24.0,8.0,49.0,83.0,23.0,35.0,131.0,9.0,7.0,25.0,15.0,Orlando,3/27/2017_Toronto_Orlando
2199,10.0,15.0,24.0,8.0,49.0,83.0,23.0,35.0,9.0,25.0,131.0,7.0,15.0,43.0,1,1,Orlando,4.0,20.0,19.0,3.0,43.0,88.0,22.0,28.0,112.0,8.0,11.0,23.0,11.0,Toronto,3/27/2017_Toronto_Orlando
2200,10.0,25.0,17.0,7.0,37.0,80.0,16.0,24.0,5.0,17.0,100.0,7.0,9.0,37.0,0,0,Utah,15.0,27.0,27.0,7.0,41.0,85.0,11.0,18.0,108.0,11.0,6.0,22.0,10.0,New Orleans,3/27/2017_Utah_New Orleans
2201,15.0,27.0,27.0,7.0,41.0,85.0,11.0,18.0,11.0,22.0,108.0,6.0,10.0,49.0,1,1,New Orleans,10.0,25.0,17.0,7.0,37.0,80.0,16.0,24.0,100.0,5.0,7.0,17.0,9.0,Utah,3/27/2017_Utah_New Orleans
2202,7.0,31.0,25.0,6.0,35.0,96.0,14.0,24.0,14.0,31.0,91.0,12.0,15.0,48.0,0,0,Atlanta,6.0,27.0,24.0,6.0,34.0,85.0,21.0,29.0,95.0,9.0,5.0,23.0,19.0,Phoenix,3/28/2017_Atlanta_Phoenix
2203,6.0,27.0,24.0,6.0,34.0,85.0,21.0,29.0,9.0,23.0,95.0,5.0,19.0,51.0,1,1,Phoenix,7.0,31.0,25.0,6.0,35.0,96.0,14.0,24.0,91.0,14.0,12.0,31.0,15.0,Atlanta,3/28/2017_Atlanta_Phoenix
2204,10.0,33.0,21.0,9.0,39.0,91.0,18.0,21.0,12.0,23.0,106.0,7.0,16.0,53.0,0,1,Brooklyn,9.0,32.0,22.0,5.0,38.0,94.0,16.0,24.0,101.0,13.0,11.0,19.0,13.0,Philadelphia,3/28/2017_Brooklyn_Philadelphia
2205,9.0,32.0,22.0,5.0,38.0,94.0,16.0,24.0,13.0,19.0,101.0,11.0,13.0,50.0,1,0,Philadelphia,10.0,33.0,21.0,9.0,39.0,91.0,18.0,21.0,106.0,12.0,7.0,23.0,16.0,Brooklyn,3/28/2017_Brooklyn_Philadelphia
2206,14.0,30.0,31.0,3.0,46.0,74.0,12.0,17.0,3.0,26.0,118.0,1.0,14.0,42.0,0,1,Charlotte,7.0,28.0,25.0,1.0,39.0,80.0,23.0,29.0,108.0,5.0,7.0,12.0,2.0,Milwaukee,3/28/2017_Charlotte_Milwaukee
2207,7.0,28.0,25.0,1.0,39.0,80.0,23.0,29.0,5.0,12.0,108.0,7.0,2.0,31.0,1,0,Milwaukee,14.0,30.0,31.0,3.0,46.0,74.0,12.0,17.0,118.0,3.0,1.0,26.0,14.0,Charlotte,3/28/2017_Charlotte_Milwaukee
2208,5.0,21.0,18.0,4.0,36.0,79.0,20.0,28.0,11.0,18.0,97.0,5.0,12.0,44.0,0,1,Detroit,8.0,27.0,20.0,5.0,36.0,85.0,16.0,21.0,96.0,16.0,7.0,23.0,12.0,Miami,3/28/2017_Detroit_Miami
2209,8.0,27.0,20.0,5.0,36.0,85.0,16.0,21.0,16.0,23.0,96.0,7.0,12.0,51.0,1,0,Miami,5.0,21.0,18.0,4.0,36.0,79.0,20.0,28.0,97.0,11.0,5.0,18.0,12.0,Detroit,3/28/2017_Detroit_Miami
2210,11.0,41.0,33.0,7.0,45.0,88.0,12.0,16.0,8.0,29.0,113.0,9.0,16.0,44.0,0,1,Houston,5.0,31.0,20.0,2.0,33.0,85.0,35.0,39.0,106.0,10.0,9.0,14.0,14.0,Golden State,3/28/2017_Houston_Golden State
2211,5.0,31.0,20.0,2.0,33.0,85.0,35.0,39.0,10.0,14.0,106.0,9.0,14.0,38.0,1,0,Golden State,11.0,41.0,33.0,7.0,45.0,88.0,12.0,16.0,113.0,8.0,9.0,29.0,16.0,Houston,3/28/2017_Houston_Golden State
2212,9.0,20.0,22.0,9.0,37.0,78.0,32.0,37.0,11.0,22.0,115.0,10.0,14.0,35.0,0,1,Indiana,5.0,18.0,25.0,5.0,40.0,81.0,29.0,35.0,114.0,11.0,8.0,22.0,14.0,Minnesota,3/28/2017_Indiana_Minnesota
2213,5.0,18.0,25.0,5.0,40.0,81.0,29.0,35.0,11.0,22.0,114.0,8.0,14.0,37.0,1,0,Minnesota,9.0,20.0,22.0,9.0,37.0,78.0,32.0,37.0,115.0,11.0,10.0,22.0,14.0,Indiana,3/28/2017_Indiana_Minnesota
2214,6.0,23.0,24.0,3.0,48.0,94.0,17.0,25.0,13.0,20.0,119.0,12.0,12.0,41.0,0,1,LA Lakers,8.0,22.0,21.0,9.0,43.0,85.0,14.0,16.0,108.0,11.0,6.0,19.0,18.0,Washington,3/28/2017_LA Lakers_Washington
2215,8.0,22.0,21.0,9.0,43.0,85.0,14.0,16.0,11.0,19.0,108.0,6.0,18.0,43.0,1,0,Washington,6.0,23.0,24.0,3.0,48.0,94.0,17.0,25.0,119.0,13.0,12.0,20.0,12.0,LA Lakers,3/28/2017_LA Lakers_Washington
2216,9.0,30.0,23.0,6.0,44.0,94.0,16.0,20.0,12.0,24.0,113.0,3.0,12.0,47.0,0,0,Portland,8.0,27.0,15.0,5.0,45.0,91.0,24.0,33.0,122.0,15.0,8.0,18.0,9.0,Denver,3/28/2017_Portland_Denver
2217,8.0,27.0,15.0,5.0,45.0,91.0,24.0,33.0,15.0,18.0,122.0,8.0,9.0,47.0,1,1,Denver,9.0,30.0,23.0,6.0,44.0,94.0,16.0,20.0,113.0,12.0,3.0,24.0,12.0,Portland,3/28/2017_Portland_Denver
2218,8.0,22.0,27.0,8.0,41.0,78.0,13.0,17.0,7.0,21.0,103.0,9.0,14.0,35.0,0,1,Boston,12.0,37.0,24.0,3.0,35.0,88.0,18.0,23.0,100.0,15.0,8.0,18.0,16.0,Milwaukee,3/29/2017_Boston_Milwaukee
2219,12.0,37.0,24.0,3.0,35.0,88.0,18.0,23.0,15.0,18.0,100.0,8.0,16.0,42.0,1,0,Milwaukee,8.0,22.0,27.0,8.0,41.0,78.0,13.0,17.0,103.0,7.0,9.0,21.0,14.0,Boston,3/29/2017_Boston_Milwaukee
2220,13.0,34.0,22.0,0.0,46.0,93.0,19.0,29.0,14.0,31.0,124.0,7.0,10.0,43.0,0,0,LA Clippers,12.0,30.0,27.0,4.0,47.0,83.0,27.0,37.0,133.0,8.0,6.0,22.0,10.0,Washington,3/29/2017_LA Clippers_Washington
2221,12.0,30.0,27.0,4.0,47.0,83.0,27.0,37.0,8.0,22.0,133.0,6.0,10.0,41.0,1,1,Washington,13.0,34.0,22.0,0.0,46.0,93.0,19.0,29.0,124.0,14.0,7.0,31.0,10.0,LA Clippers,3/29/2017_LA Clippers_Washington
2222,10.0,25.0,19.0,7.0,37.0,85.0,13.0,15.0,12.0,18.0,97.0,5.0,12.0,43.0,0,0,Memphis,12.0,32.0,22.0,3.0,41.0,88.0,16.0,18.0,110.0,9.0,8.0,19.0,8.0,Indiana,3/29/2017_Memphis_Indiana
2223,12.0,32.0,22.0,3.0,41.0,88.0,16.0,18.0,9.0,19.0,110.0,8.0,8.0,43.0,1,1,Indiana,10.0,25.0,19.0,7.0,37.0,85.0,13.0,15.0,97.0,12.0,5.0,18.0,12.0,Memphis,3/29/2017_Memphis_Indiana
2224,14.0,27.0,25.0,4.0,44.0,91.0,16.0,17.0,8.0,21.0,118.0,3.0,5.0,38.0,0,0,New Orleans,12.0,30.0,26.0,5.0,42.0,84.0,25.0,33.0,121.0,11.0,5.0,18.0,6.0,Dallas,3/29/2017_New Orleans_Dallas
2225,12.0,30.0,26.0,5.0,42.0,84.0,25.0,33.0,11.0,18.0,121.0,5.0,6.0,44.0,1,1,Dallas,14.0,27.0,25.0,4.0,44.0,91.0,16.0,17.0,118.0,8.0,3.0,21.0,5.0,New Orleans,3/29/2017_New Orleans_Dallas
2226,12.0,25.0,18.0,7.0,40.0,84.0,13.0,17.0,8.0,23.0,105.0,11.0,10.0,40.0,0,1,New York,5.0,25.0,19.0,6.0,33.0,89.0,17.0,21.0,88.0,17.0,2.0,16.0,14.0,Miami,3/29/2017_New York_Miami
2227,5.0,25.0,19.0,6.0,33.0,89.0,17.0,21.0,17.0,16.0,88.0,2.0,14.0,52.0,1,0,Miami,12.0,25.0,18.0,7.0,40.0,84.0,13.0,17.0,105.0,8.0,11.0,23.0,10.0,New York,3/29/2017_New York_Miami
2228,10.0,33.0,18.0,7.0,43.0,102.0,18.0,28.0,11.0,20.0,114.0,11.0,11.0,57.0,0,1,Orlando,9.0,30.0,24.0,8.0,39.0,97.0,19.0,27.0,106.0,11.0,9.0,22.0,14.0,Oklahoma City,3/29/2017_Orlando_Oklahoma City
2229,9.0,30.0,24.0,8.0,39.0,97.0,19.0,27.0,11.0,22.0,106.0,9.0,14.0,53.0,1,0,Oklahoma City,10.0,33.0,18.0,7.0,43.0,102.0,18.0,28.0,114.0,11.0,11.0,20.0,11.0,Orlando,3/29/2017_Orlando_Oklahoma City
2230,9.0,18.0,19.0,3.0,34.0,80.0,22.0,26.0,15.0,15.0,99.0,7.0,17.0,47.0,0,1,Philadelphia,11.0,39.0,30.0,3.0,36.0,87.0,9.0,11.0,92.0,13.0,7.0,19.0,14.0,Atlanta,3/29/2017_Philadelphia_Atlanta
2231,11.0,39.0,30.0,3.0,36.0,87.0,9.0,11.0,13.0,19.0,92.0,7.0,14.0,40.0,1,0,Atlanta,9.0,18.0,19.0,3.0,34.0,80.0,22.0,26.0,99.0,15.0,7.0,15.0,17.0,Philadelphia,3/29/2017_Philadelphia_Atlanta
2232,13.0,31.0,22.0,3.0,42.0,79.0,15.0,19.0,7.0,18.0,112.0,10.0,11.0,43.0,0,1,Sacramento,2.0,15.0,14.0,1.0,34.0,75.0,12.0,18.0,82.0,2.0,7.0,17.0,13.0,Utah,3/29/2017_Sacramento_Utah
2233,2.0,15.0,14.0,1.0,34.0,75.0,12.0,18.0,2.0,17.0,82.0,7.0,13.0,32.0,1,0,Utah,13.0,31.0,22.0,3.0,42.0,79.0,15.0,19.0,112.0,7.0,10.0,18.0,11.0,Sacramento,3/29/2017_Sacramento_Utah
2234,13.0,26.0,31.0,7.0,43.0,85.0,11.0,11.0,10.0,22.0,110.0,7.0,15.0,35.0,0,1,San Antonio,9.0,24.0,20.0,9.0,34.0,83.0,21.0,26.0,98.0,16.0,9.0,12.0,15.0,Golden State,3/29/2017_San Antonio_Golden State
2235,9.0,24.0,20.0,9.0,34.0,83.0,21.0,26.0,16.0,12.0,98.0,9.0,15.0,42.0,1,0,Golden State,13.0,26.0,31.0,7.0,43.0,85.0,11.0,11.0,110.0,10.0,7.0,22.0,15.0,San Antonio,3/29/2017_San Antonio_Golden State
2236,16.0,32.0,23.0,2.0,39.0,86.0,16.0,21.0,11.0,18.0,110.0,6.0,8.0,38.0,0,1,Toronto,11.0,31.0,23.0,7.0,38.0,83.0,19.0,24.0,106.0,13.0,4.0,22.0,13.0,Charlotte,3/29/2017_Toronto_Charlotte
2237,11.0,31.0,23.0,7.0,38.0,83.0,19.0,24.0,13.0,22.0,106.0,4.0,13.0,44.0,1,0,Charlotte,16.0,32.0,23.0,2.0,39.0,86.0,16.0,21.0,110.0,11.0,6.0,18.0,8.0,Toronto,3/29/2017_Toronto_Charlotte
2238,10.0,27.0,23.0,5.0,37.0,83.0,9.0,16.0,9.0,22.0,93.0,6.0,15.0,44.0,0,0,Chicago,12.0,25.0,26.0,3.0,38.0,90.0,11.0,18.0,99.0,15.0,11.0,15.0,12.0,Cleveland,3/30/2017_Chicago_Cleveland
2239,12.0,25.0,26.0,3.0,38.0,90.0,11.0,18.0,15.0,15.0,99.0,11.0,12.0,51.0,1,1,Cleveland,10.0,27.0,23.0,5.0,37.0,83.0,9.0,16.0,93.0,9.0,6.0,22.0,15.0,Chicago,3/30/2017_Chicago_Cleveland
2240,10.0,31.0,17.0,4.0,35.0,92.0,9.0,12.0,8.0,16.0,89.0,4.0,12.0,46.0,0,0,Detroit,7.0,18.0,20.0,7.0,36.0,86.0,11.0,17.0,90.0,11.0,6.0,11.0,16.0,Brooklyn,3/30/2017_Detroit_Brooklyn
2241,7.0,18.0,20.0,7.0,36.0,86.0,11.0,17.0,11.0,11.0,90.0,6.0,16.0,53.0,1,1,Brooklyn,10.0,31.0,17.0,4.0,35.0,92.0,9.0,12.0,89.0,8.0,4.0,16.0,12.0,Detroit,3/30/2017_Detroit_Brooklyn
2242,9.0,27.0,20.0,5.0,40.0,84.0,15.0,16.0,14.0,22.0,104.0,4.0,16.0,42.0,0,0,Minnesota,10.0,21.0,30.0,5.0,43.0,89.0,23.0,30.0,119.0,14.0,9.0,20.0,10.0,LA Lakers,3/30/2017_Minnesota_LA Lakers
2243,10.0,21.0,30.0,5.0,43.0,89.0,23.0,30.0,14.0,20.0,119.0,9.0,10.0,40.0,1,1,LA Lakers,9.0,27.0,20.0,5.0,40.0,84.0,15.0,16.0,104.0,14.0,4.0,22.0,16.0,Minnesota,3/30/2017_Minnesota_LA Lakers
2244,12.0,22.0,20.0,4.0,44.0,80.0,24.0,34.0,7.0,21.0,124.0,4.0,14.0,39.0,0,1,Phoenix,7.0,23.0,24.0,2.0,49.0,92.0,13.0,24.0,118.0,13.0,6.0,27.0,14.0,LA Clippers,3/30/2017_Phoenix_LA Clippers
2245,7.0,23.0,24.0,2.0,49.0,92.0,13.0,24.0,13.0,27.0,118.0,6.0,14.0,43.0,1,0,LA Clippers,12.0,22.0,20.0,4.0,44.0,80.0,24.0,34.0,124.0,7.0,4.0,21.0,14.0,Phoenix,3/30/2017_Phoenix_LA Clippers
2246,8.0,34.0,18.0,3.0,40.0,91.0,19.0,23.0,13.0,20.0,107.0,9.0,18.0,42.0,0,0,Portland,13.0,33.0,24.0,8.0,43.0,90.0,18.0,22.0,117.0,11.0,12.0,16.0,12.0,Houston,3/30/2017_Portland_Houston
2247,13.0,33.0,24.0,8.0,43.0,90.0,18.0,22.0,11.0,16.0,117.0,12.0,12.0,41.0,1,1,Houston,8.0,34.0,18.0,3.0,40.0,91.0,19.0,23.0,107.0,13.0,9.0,20.0,18.0,Portland,3/30/2017_Portland_Houston
2248,12.0,30.0,28.0,4.0,40.0,98.0,24.0,25.0,11.0,21.0,116.0,9.0,9.0,48.0,0,0,Boston,12.0,33.0,27.0,5.0,38.0,84.0,29.0,34.0,117.0,5.0,6.0,18.0,11.0,Orlando,3/31/2017_Boston_Orlando
2249,12.0,33.0,27.0,5.0,38.0,84.0,29.0,34.0,5.0,18.0,117.0,6.0,11.0,45.0,1,1,Orlando,12.0,30.0,28.0,4.0,40.0,98.0,24.0,25.0,116.0,11.0,9.0,21.0,9.0,Boston,3/31/2017_Boston_Orlando
2250,16.0,33.0,32.0,1.0,45.0,90.0,8.0,11.0,10.0,19.0,114.0,4.0,13.0,49.0,0,0,Charlotte,17.0,36.0,26.0,11.0,40.0,86.0,25.0,30.0,122.0,10.0,10.0,17.0,6.0,Denver,3/31/2017_Charlotte_Denver
2251,17.0,36.0,26.0,11.0,40.0,86.0,25.0,30.0,10.0,17.0,122.0,10.0,6.0,43.0,1,1,Denver,16.0,33.0,32.0,1.0,45.0,90.0,8.0,11.0,114.0,10.0,4.0,19.0,13.0,Charlotte,3/31/2017_Charlotte_Denver
2252,11.0,33.0,26.0,2.0,40.0,82.0,14.0,19.0,7.0,21.0,105.0,7.0,17.0,42.0,0,0,Cleveland,13.0,29.0,30.0,4.0,50.0,95.0,9.0,16.0,122.0,13.0,8.0,16.0,8.0,Philadelphia,3/31/2017_Cleveland_Philadelphia
2253,13.0,29.0,30.0,4.0,50.0,95.0,9.0,16.0,13.0,16.0,122.0,8.0,8.0,49.0,1,1,Philadelphia,11.0,33.0,26.0,2.0,40.0,82.0,14.0,19.0,105.0,7.0,7.0,21.0,17.0,Cleveland,3/31/2017_Cleveland_Philadelphia
2254,12.0,37.0,20.0,3.0,34.0,91.0,18.0,23.0,18.0,12.0,98.0,6.0,13.0,48.0,0,0,Golden State,11.0,32.0,27.0,14.0,43.0,95.0,10.0,14.0,107.0,13.0,10.0,20.0,10.0,Houston,3/31/2017_Golden State_Houston
2255,11.0,32.0,27.0,14.0,43.0,95.0,10.0,14.0,13.0,20.0,107.0,10.0,10.0,43.0,1,1,Houston,12.0,37.0,20.0,3.0,34.0,91.0,18.0,23.0,98.0,18.0,6.0,12.0,13.0,Golden State,3/31/2017_Golden State_Houston
2256,12.0,34.0,15.0,4.0,29.0,76.0,20.0,25.0,6.0,21.0,90.0,7.0,8.0,38.0,0,0,Memphis,11.0,27.0,23.0,4.0,35.0,75.0,18.0,20.0,99.0,8.0,4.0,22.0,13.0,Dallas,3/31/2017_Memphis_Dallas
2257,11.0,27.0,23.0,4.0,35.0,75.0,18.0,20.0,8.0,22.0,99.0,4.0,13.0,47.0,1,1,Dallas,12.0,34.0,15.0,4.0,29.0,76.0,20.0,25.0,90.0,6.0,7.0,21.0,8.0,Memphis,3/31/2017_Memphis_Dallas
2258,6.0,16.0,25.0,5.0,38.0,80.0,16.0,17.0,8.0,18.0,98.0,9.0,14.0,39.0,0,1,Miami,8.0,33.0,17.0,4.0,34.0,83.0,18.0,25.0,94.0,11.0,5.0,17.0,13.0,New York,3/31/2017_Miami_New York
2259,8.0,33.0,17.0,4.0,34.0,83.0,18.0,25.0,11.0,17.0,94.0,5.0,13.0,41.0,1,0,New York,6.0,16.0,25.0,5.0,38.0,80.0,16.0,17.0,98.0,8.0,9.0,18.0,14.0,Miami,3/31/2017_Miami_New York
2260,7.0,30.0,25.0,4.0,44.0,97.0,10.0,16.0,13.0,27.0,105.0,8.0,12.0,54.0,0,0,Milwaukee,14.0,36.0,25.0,3.0,35.0,84.0,24.0,34.0,108.0,9.0,6.0,18.0,12.0,Detroit,3/31/2017_Milwaukee_Detroit
2261,14.0,36.0,25.0,3.0,35.0,84.0,24.0,34.0,9.0,18.0,108.0,6.0,12.0,48.0,1,1,Detroit,7.0,30.0,25.0,4.0,44.0,97.0,10.0,16.0,105.0,13.0,8.0,27.0,12.0,Milwaukee,3/31/2017_Milwaukee_Detroit
2262,6.0,20.0,18.0,6.0,35.0,90.0,13.0,17.0,14.0,17.0,89.0,7.0,20.0,52.0,0,0,New Orleans,10.0,33.0,28.0,12.0,46.0,95.0,15.0,19.0,117.0,10.0,16.0,13.0,12.0,Sacramento,3/31/2017_New Orleans_Sacramento
2263,10.0,33.0,28.0,12.0,46.0,95.0,15.0,19.0,10.0,13.0,117.0,16.0,12.0,45.0,1,1,Sacramento,6.0,20.0,18.0,6.0,35.0,90.0,13.0,17.0,89.0,14.0,7.0,17.0,20.0,New Orleans,3/31/2017_New Orleans_Sacramento
2264,9.0,27.0,23.0,11.0,37.0,85.0,17.0,27.0,13.0,23.0,100.0,8.0,13.0,41.0,0,1,Oklahoma City,6.0,21.0,21.0,3.0,33.0,81.0,23.0,27.0,95.0,13.0,7.0,21.0,18.0,San Antonio,3/31/2017_Oklahoma City_San Antonio
2265,6.0,21.0,21.0,3.0,33.0,81.0,23.0,27.0,13.0,21.0,95.0,7.0,18.0,46.0,1,0,San Antonio,9.0,27.0,23.0,11.0,37.0,85.0,17.0,27.0,100.0,13.0,8.0,23.0,13.0,Oklahoma City,3/31/2017_Oklahoma City_San Antonio
2266,11.0,26.0,19.0,4.0,36.0,87.0,17.0,21.0,12.0,21.0,100.0,7.0,13.0,42.0,0,0,Toronto,14.0,27.0,23.0,5.0,37.0,82.0,23.0,35.0,111.0,16.0,7.0,23.0,14.0,Indiana,3/31/2017_Toronto_Indiana
2267,14.0,27.0,23.0,5.0,37.0,82.0,23.0,35.0,16.0,23.0,111.0,7.0,14.0,53.0,1,1,Indiana,11.0,26.0,19.0,4.0,36.0,87.0,17.0,21.0,100.0,12.0,7.0,21.0,13.0,Toronto,3/31/2017_Toronto_Indiana
2268,5.0,17.0,12.0,1.0,35.0,87.0,13.0,16.0,14.0,23.0,88.0,8.0,14.0,45.0,0,0,Utah,10.0,25.0,20.0,7.0,33.0,72.0,19.0,31.0,95.0,7.0,9.0,18.0,10.0,Washington,3/31/2017_Utah_Washington
